wikidata_id,file,author,license,license_url,status
Q62708,Codex Manesse Neidhart.jpg,Master of the Codex Manesse,Public domain,,ok
Q6270848,Huasos Quincheros Templo Votivo 2.jpg,Jorge Barrios,Public domain,,ok
Q62724,Joachim witt bochum 2014.jpg,Exoport,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q627470,The Turtles.png,White Whale Records,Public domain,,ok
Q62766,Jay-Z meets with New York Senate Majority Leader in Albany (cropped).webp,Photo Courtesy of NYS Senate Media Services,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q6278435,Jorge Oñate.jpg,CanalCNCValledupar,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q62945,Kai Tracid 2002.jpg,Fotograf Olaf Heine im Auftrag von Sony Music und Kai Mac Donald (Diskussion),CC BY-SA 3.0 de,https://creativecommons.org/licenses/by-sa/3.0/de/deed.en,ok
Q6298712,Juacali 2.jpg,Crapudo,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q6303872,Krizz Kaliko on 2008-07-01.JPG,Mizery Made,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q6306853,Julia Wolfe.jpg,Louisa Dedalus,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q630808,Ten Years After (1970).png,Deram / London Records,Public domain,,ok
Q6313983,八神純子20210916.jpeg,1978takanori,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q631589,Arcana2008Mithras.jpg,"Hans D. from Utrecht, The Netherlands",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q633,Neil Young Stavernfestivalen 2016 (220929).jpg,Tore Sætre,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q633405,"Type O Negative in performance (Columbiahalle, Berlin - 15 June 2007).jpg","melle, slight crop by User:Wickethewok",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q636,Kate Bush 1981.jpg,Distributed by USA network,Public domain,,ok
Q636135,"Earth Crisis at the Emerson Theater in Indianapolis, IN (with Jihad and Birthright in November 1996) - 17 (5767599624).jpg",veganstraightedge,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q63699444,Tommy Wright III at Broken Neck 2019.png,Logan Guerra,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q6371986,Karl King portrait.jpg,Unknown author,Public domain,,ok
Q637380,Antonio Carmona.jpg,Junta Granada Informa,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q6375048,Katalepsy Party.San Metal Open Air 2016 18.jpg,S. Bollmann,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q637771,Wilco MassMoca AustinNelson.jpg,Austin Nelson,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q638241,Arcturus 2005.JPG,Krzysztof Raś,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,ok
Q638286,Silverstein group shot.jpg,Anna Lee,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q638331,Arcángel 2023 Interview - Tony Dandrades.png,Tony Dandrades,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q638889,Cuby & the Blizzards.png,NCRV,CC BY-SA 3.0 nl,https://creativecommons.org/licenses/by-sa/3.0/nl/deed.en,ok
Q639510,Arditi Logo.svg,Arditi (musikgrupp),Public domain,,ok
Q6395755,Fierce Hiro at the Maritime Hotel 20070910.10D.45792 SML (1389640840).jpg,"See-ming Lee from Hong Kong SAR, China",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q64009886,Fred Again 2025 (cropped).jpg,Raph_PH,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,ok
Q6404409,"Kid606 cropped, 2011.jpg","Roͬͬ͠͠͡͠͠͠͠͠͠͠͠sͬͬ͠͠͠͠͠͠͠͠͠aͬͬ͠͠͠͠͠͠͠ Menkman from amsterdam, Netherlands crop by czar",CC BY 2.5,https://creativecommons.org/licenses/by/2.5,ok
Q641531,Corvus Corax German Band.jpeg,,,,no credit
Q641858,Yeah Yeah Yeahs.jpg,Max Knies from New York City,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,ok
Q642730,6ooa.jpg,El Humilde Fotero del Pánico,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q642988,2018 RiP - Jimmy Eat World - by 2eight - 8SC8095.jpg,Stefan Brending (2eight),CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q6430491,Agya Koo Nimo.jpg,Samuel Kweku Johnson,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q644768,James Blood Ulmer.jpg,"Christian Sahm Aschaffenburg, Deutschland",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q644865,Christer Sjögren.jpg,Daniel Åhs Karlsson,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q644876,Wizex på Cinderella 01.jpg,AleWi,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,ok
Q645980,"Mogwai live at Castello Visconteo, Pavia - July 11th, 2018.jpg",SuperVirtual,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q646546,MaththebandApril2012.jpg,Jhsounds,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q64853384,Yung Bae dehors le Belmont.png,Bull-Doser,Public domain,,ok
Q648750,Roy Hargrove (Photo Eddy Westveer).jpg,"Eddy Westveer, Permission granted by E-mail",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q648940,Symphony X in Carrboro 2022.jpg,Austin Kokel,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q6490966,Polansky.JPG,Allan J. CroninCanticle,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q6496167,Latimore.jpg,Lioneldecoster,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q650008,20101003-0223 Syndicate 2010 Korsakoff vs Outblast.jpg,_moep_,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q65056403,Fontaines DC at Loose Ends 2019.jpg,Gruesome Gary,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q65071082,Rema at 2019 LFW (cropped).png,Thealfe Studios,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q651231,Boyz II Men - Walmart (1).jpg,"Lunchbox LP from Culver City, CA, USA",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q65169266,Sound Rush 04.jpg,Krd,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q652294,The Golden Gate Quartet (1964).jpg,F.N. Broers / Anefo,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,ok
Q6530807,Leslie fish DCP 0716.jpg,David Gillett,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q6532216,Mitch Easter and Suzi Ziegler.JPG,Edazarian,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q653480,"Grand Gala du Disque . The Four Tops, Bestanddeelnr 921-1504.jpg",Ron Kroon / Anefo,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,ok
Q6541,2015 Heino - by 2eight - DSC8839.jpg,Stefan Brending (2eight),CC BY-SA 3.0 de,https://creativecommons.org/licenses/by-sa/3.0/de/deed.en,ok
Q654147,All That Remains - Rock am Ring 2015-8564.jpg,"Andreas Lawen, Fotandi",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q654716,"Peter, Paul and Mary 2006.jpg",Original uploader was BassPlyr23 at en.wikipedia,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,ok
Q65491,2010-02-25 Hannes Wader IMG 5047.jpg,Eckhard Henkel,CC BY-SA 3.0 de,https://creativecommons.org/licenses/by-sa/3.0/de/deed.en,ok
Q6549903,Limpwrist1.jpg,Flickr user pusgums,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q6553529,Los Fronterizos - Album 25 años - 1979 - Madeo (izq) - Moreno (abajo) - Lopez (dcha).jpg,Los Fronterizos,Public domain,,ok
Q6554860,Shazza.jpg,Fryta 73,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q65550251,Myke Towers in interview - Tony Dandrades - 2021.png,Tony Dandrades,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q655629,Subway to Sally Metal Frenzy 2024 28.jpg,S. Bollmann,Attribution,,ok
Q655652,Mekong Delta (band) 2011 02.JPG,Andrius Vanagas,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q6558178,Lisa Lashes.jpg,Mg86uk,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q656291,IHearMySaviorCalling.jpg,author is unknown,Public domain,,ok
Q658182,Sade Adu Band.jpg,Thilo Parg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q6583188,Pumpuang Duangjan singer.jpg,DancingPower,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q658733,Christian Wolff prepared piano performance 2007 Feb.jpg,Critical Miami from Miami Beach,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q659238,"Ariel Pink's Haunted Graffiti, Austin 2011 (5546175863).jpg","Todd Dominey from Decatur, USA",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q66054,Special d.jpg,ChrisHH,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q660835,Nile at Party.San Open Air 2012.jpg,Jonas Rogowski,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q6617244,Nam Jin.jpg,여니수니,CC BY 2.0 kr,https://creativecommons.org/licenses/by/2.0/kr/deed.en,ok
Q662577,Chieftains-anoriant2008.png,Maelor,Public domain,,ok
Q663116,Alexander Rosenbaum (2022-05-27) 01.jpg,Михаил Фролов,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,ok
Q6640518,Suthepweb.jpg,Ct44mr2,FAL,http://artlibre.org/licence/lal/en,ok
Q664871,Saosin5.png,Skalorski,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q665090,2018.09.22 大连商演 邓紫棋 (1).jpg,GEM_Ady,CC BY 2.5,https://creativecommons.org/licenses/by/2.5,ok
Q665143,David Eugene Edwards live 20040525.jpg,Anders Jensen-Urstad,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q6653482,"Dehai Liu, un grand maître du Pipa au musée Guimet (5153867190).jpg","Jean-Pierre Dalbéra from Paris, France",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q66551093,CUCO at Tropicália Music & Taco Fest.png,Praxis Collective,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q665798,Elbow.jpg,Andreas Nowak,Public domain,,ok
Q66584231,Benny the Butcher November 2023.png,MILLION DOLLAZ WORTH OF GAME,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q665979,Reel Big Fish live in Santa Cruz.jpg,"Miles Gehm from San Jose, USA",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q666495,Trilok Gurtu WarszawaSep2007.jpg,Henryk Kotowski,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,ok
Q666697,Primal Scream.jpg,Phil Guest,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q6668481,Slak lojze DYK.jpg,Slak_lojze.jpg: Marko Pirc derivative work: Crisco 1492 (talk),CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q667342,Count Five.png,Double Shot Records,Public domain,,ok
Q667389,Pretenders Dubai 200702.jpg,Calan,Public domain,,ok
Q6679405,Lord Huron.jpg,Abby Gillardi,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q66817366,MitskiAPE180824 (13 of 116) (53941099308) (cropped 2).jpg,Raph_PH,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q6682540,"Los Bukis — American Family Insurance Amphitheater, Milwaukee (2023).jpg",Dontuseurrealname,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q6683325,Tucastar.jpg,3phd,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q6702758,Lula Côrtes (cropped).jpg,"Carlos Ebert from São Paulo, BrazilGRU",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q67154301,AnnaGrace live in Hasselt.jpg,Philippe Schellekens,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q672432,Necrophagist.png,Cornhub,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q67372,Chris Liebing at his best.jpg,"Amnesia Ibiza from Ibiza, Spain",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q673758,Arkona Party.San Metal Open Air 2019 08.jpg,S. Bollmann,Attribution,,ok
Q6751197,Manoj Tiwari at the launch of T P Aggarwal's trade magazine 'Blockbuster' 22.jpg,Bollywood Hungama,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q67556784,"100 Gecs @ 930 Club, 10-29-2021.jpg",Mcrsftdog,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q6762922,Marie Lloyd by Langfier Ltd.jpg,Louis Saul Langfier (1859–1916),Public domain,,ok
Q676620,Autopsy - Setembro Negro.jpg,Bruno Bergamini,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q677600,Namlook-FAX-Logo.jpg,FAX Records,Copyrighted free use,,ok
Q677891,ScottHullMDDeathfest.jpg,Dale Wilsey (PissAngel at en.wikipedia),Public domain,,ok
Q678099,"Armando, geboren als Herman Dirk van Dodeweerd.jpg",Oscar van Dillen,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q678410,Marillion2.jpg,Lrheath,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q679287,Crimson-Glory-2011-05-02-n01.jpg,Katja Verloop,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q6793578,Mauricio Palo de Agua2.jpg,Diegorp02,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q679697,Faust (band) May2007.jpg,jd lennon,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q679818,Born of Osiris Full Force 2023 20.jpg,S. Bollmann,Attribution,,ok
Q681634,"Julián Carrillo en París, 4 sep 1899.jpg",Unknown author,Public domain,,ok
Q683009,RasterNoton-NotoLive.png,The original uploader was AlexReynolds at English Wikipedia.,CC BY 2.5,https://creativecommons.org/licenses/by/2.5,ok
Q683397,Slavko Avsenik 1961.jpg,Dragiša Modrinjak,Public domain,,ok
Q683478,Lightning Bolt.jpg,Jason Carlisle (personal homepage),CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,ok
Q685595,De La Soul by foto di matti.jpg,Matti Hillig,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q686550,Obscura Hellfest 2010 (3).jpg,Anders Rune Jensen,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q686915,Misuchiru.gif,http://chilpoko.gozaru.jp,Attribution,,ok
Q687651,The Gathering @ Monterrey.jpg,Faridee Cruz,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q687760,Coroner (cropped).jpg,David Tyler,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q687866,Silver Apples-8.jpg,alterna2,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q689306,Chicks On Speed by foto-di-matti 8421.jpg,Fotodimatti,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q6894452,Mohsen Yeganeh performing a concert at Ministry of Interior Main Hall.jpg,Hossein Heidarpour,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,ok
Q689598,"Fennesz in Bethesda, Maryland, on September 21, 2010 (5027816082).jpg",IntangibleArts,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q689823,Army of Lovers.png,Makakaaaa,Public domain,,ok
Q690138,Everlys Brothers in concert.jpg,Savannah Grandfather,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q690543,Link80LiveatGilman.jpg,Clarkandellen,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q690775,Dallastaylorlivepic.jpg,No machine-readable author provided. Chuchalinn assumed (based on copyright claims).,Public domain,,ok
Q690904,At the Drive-In Lollapalooza.jpg,"Shane Hirschman from Hollywood, CA",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q691139,Faun Wave-Gotik-Treffen 2019 18.jpg,S. Bollmann,Attribution,,ok
Q691490,Rahat Fateh Ali Khan.jpg,Thomas Rome,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q691568,Belle and Sebastian British Band.jpeg,Marisa Privitera,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,ok
Q69263,2016-07-29 Kaisermania 2016 in Dresden by Sandro Halank–2 (cropped).jpg,"Sandro Halank, Wikimedia Commons",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q692668,Zachcondonbeirut2013.jpg,Oxfordwhites,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q6928518,MrCapone-E.jpg,Aeg12521,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q692872,TSLogo.png,TacticalRobert,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q6935664,Munchi in 2011.jpg,Generation Bass,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q693583,As I Lay Dying - 2022218174823 2022-08-06 Wacken - Sven - 5DS R - 0526 - 5DSR8634 (cropped).jpg,Sven Mandel,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q693597,Herman's Hermits 1968 US television concert special.JPG,NBC Television,Public domain,,ok
Q693671,Sean Tyas (3495991089).jpg,"Scott Sandars from Melbourne, Australia",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q695653,Mario Merola.jpeg,Mark Merola,Public domain,,ok
Q696274,Sven-Ingvars 2016-5.jpg,Frankie Fouganthin,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q6968206,Natalie MacMaster - Seattle - 2010.jpg,(Kirk Stauffer),CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q697508,2013 WGT 11 Das Ich.jpg,Ralf Lotys (Sicherlich),CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q6978753,Trees band 1970.jpg,J Park,Public domain,,ok
Q697954,Atari Teenage Riot 2010 01.jpg,Libertinus,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q698224,Matt Black - Coldcut (Vienna 2006).jpg,fffriendly,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q6983583,Nação Zumbi @ Maquinária Festival 01.jpg,"Silvio Tanaka from Sao Paulo, Brazil",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q69870,"Bundesarchiv Bild 183-R07878, Claire Waldoff.jpg",Unknown author,CC BY-SA 3.0 de,https://creativecommons.org/licenses/by-sa/3.0/de/deed.en,ok
Q699534,Arrested Development 004.jpg,Joris Peeters,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q700978,Suidakra.JPG,Gripweed,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q7009927,New Lost City Ramblers 1960s LOC.jpg,"American Folklife Center, Library of Congress",Public domain,,ok
Q701692,Deutsch Amerikanische Freundschaft.jpg,Tilman Brembs,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q701735,Amadeus Award 2010 entree Camo and Krooked.jpg,Manfred Werner - Tsui,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q7022497,NgolaRitmos.jpg,Ana Ngola Forgotten Souls,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q702867,Qntal 2010.jpg,"Eric Bryan from Stanton, USA",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q703936,Diary of Dreams.jpg,Oliwia Piotrowska,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q704041,陈奕迅 Eason Chan.jpg,George Chen,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q704112,Eduardo Mateo disco Mateo solo bien se Lame 1972 Argentina.jpg,Horacio Molina,Public domain,,ok
Q704154,Gunther Schuller (2008).jpg,The original uploader was Nrswanson at English Wikipedia.,Public domain,,ok
Q704541,Eisbrecher Rockharz 2018 25.jpg,S. Bollmann,Attribution,,ok
Q704705,Conjunto de Arsenio Rodríguez.JPG,Unknown author,Public domain,,ok
Q704757,TheAlchemist2014.jpg,Carl Pocket,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q7050137,Nora Ney (1961).tif,Unknown,Public domain,,ok
Q705015,Speedy J (Seattle 2006).jpg,basic_sounds,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q705037,DJ Rush.jpg,Julien Christ,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q705040,Leo Kottke 6-16-07 Photo by Anthony Pepitone.jpg,Anthony Pepitone,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q705221,YMOHosono2008(cropped).jpg,"YMOHosono2008(wide).jpg: JJ Hall from Peckham Rye, London, UK derivative work: Solid State Survivor (talk)",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q705382,Dieter Moebius from German krautrock band Cluster performing at Fusion Festival 2010.jpg,Alice d25,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q705413,MaxiPriestJan2011.jpg,Eva Rinaldi,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q705530,Art Ensemble of Chicago Kongsberg Jazzfestival 2017 (001645).jpg,Tore Sætre,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q705532,Egyptian Lover.jpg,"Dave Walkerfrom Royal Oak, MI, USA",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q705689,Snap! 2017.jpg,Mario Sedlak,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q705790,Gerard Hourbette.jpg,Isabelle Françaix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q7059558,Northlane 2019 gen use lores.jpg,Beneath thecanopy,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q706422,Hank Thompson 1966.JPG,"Jim Halsey Management/photographer-""Bruno of Hollywood""",Public domain,,ok
Q706820,Boys noize juicy beats 2011 5.jpg,Arne Müseler,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q706941,Evan Parker by Benjamin Amure.jpg,"Benjamin Amure from Central London, United Kingdom",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q707084,Spooky.jpg,Eddie Codel (Ekai),CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,ok
Q7072798,OOoOO.png,Dougsams,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
