wikidata_id,name,kind,start,country,genres,photo_file,photo_author,photo_license,photo_license_url
Q87996,Peter Rauhofer,person,1965,Austria,Q202925,DJ Peter Rauhofer in Sauípe Hell & Heaven.JPG,(User: Hentzer),Public domain,
Q880116,Black Box,group,1989,Italy,Q3032212|Q30917612|Q2702280,,,,
Q880229,Black Dyke Band,group,1855,United Kingdom,Q110230168,Black Dyke Band World Band Festival Luzern 2012.jpg,Cobrecht,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q880574,Black Star,group,1997,United States,Q141459,Black Star - Ilosaarirock 2012.jpg,Tuomas Vitikainen,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q881957,Blasphemy,group,1984,Canada,Q13586773,2009-10-25blasphemy.JPG,EfAston,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q882464,Kante,group,1995,Germany,Q896513,Kante berlin05 1.JPG,Dirk Ingo Franke,CC BY-SA 2.0 de,https://creativecommons.org/licenses/by-sa/2.0/de/deed.en
Q88296934,Saor,group,2012,Scotland,Q65937017,Saor Dark Troll 2023 02.jpg,S. Bollmann,Attribution,
Q883407,Colour Haze,group,1994,Germany,Q98528291,Colour Haze Group Photo.jpg,cause.perdue,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q884460,Blitz,group,1981,United Kingdom,Q274401|Q1750088,,,,
Q884489,Blitzkid,group,1997,United States,Q830325,Blitzkid (Last Bandphoto 2012 (3)).jpg,Fotobarb,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q885101,Blood Ceremony,group,2006,Canada,Q55296418,Blood Ceremony Danforth.jpg,Rshowler,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q885152,Blood Stain Child,group,1999,Japan,Q5690120,,,,
Q885177,Blood on the Dance Floor,group,2007,United States,Q2426383,Blood on the dance floor 2011.png,"""chriichriix"" on YouTube",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q886036,Blues Incorporated,group,1961,United Kingdom,Q918542,,,,
Q886072,John Mayall & the Bluesbreakers,group,1963,United Kingdom,Q918542,"John Mayall met zijn Bluesbreakers in Amsterdam. John Mayall met lp So many roa, Bestanddeelnr 920-8325.jpg",Jack de Nijs for Anefo / Anefo,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en
Q88756847,K-Trap,person,2013,United Kingdom,Q65943851,,,,
Q887911,Bomba Estéreo,group,2000,Colombia,Q1143744,Bomba Estéreo Up Close and Personal 2012.jpg,CAMOGRAPHY,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q888012,Bob James,person,1939,United States,Q846833|Q831354,"Bob James, jazz musician (2004).jpg",Meutia Chaerani / Indradi Soemardjan http://www.indrani.net,CC BY 2.5,https://creativecommons.org/licenses/by/2.5
Q888326,Bob Wills,person,1929,United States,Q1730388,Bob Wills photograph - Cropped.jpg,Paul Parry,Public domain,
Q888972,Sweet Sensation,group,1986,United States,Q655514,,,,
Q890064,Body Count,group,1990,United States,Q856872,Body Count feat. Ice-T (cropped2).jpg,Sven Mandel,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q891919,Bombino,person,1997,Niger,Q7800608,Bombino-Niger.JPG,Аркадий Зарубин,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q892294,Bone Crusher,person,1996,United States,Q936573,Bonecrusher @ A3C 2008 with the Juice Crew.jpg,"Dom Brady from Atlanta, Georgia, United States",CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q892409,Zola,person,2000,South Africa,Q956717,,,,
Q892422,Bongo Maffin,group,1996,South Africa,Q956717,Bongo Maffin Vienna-6.2008e.jpg,Manfred Werner - Tsui,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/
Q892968,Boogie Down Productions,group,1985,United States,Q969663|Q529742|Q966564,,,,
Q893007,Booker T. & the M.G.'s,group,1962,United States,Q1650296|Q1567032,Booker T. & the M.G's 1967 press photo.jpg,Stax Records,Public domain,
Q893231,Boozoo Chavis,person,1954,United States,Q245296,Boozoochavis.jpg,David Simpson,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q893604,Boris,group,1992,Japan,Q1433387,Boris 2012 au.jpg,Gwendolyn Lee,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q894958,Boubacar Traoré,person,1942,Mali,Q2907328,Boubacar Traoré (2).jpg,Fanny Schertzer,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q89525,Parov Stelar,person,1998,Austria,Q602561,Parov Stelar 2024 (c) Tanja Schalling (cropped).jpg,Tanja Schalling,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q896109,Boz Scaggs,person,1963,United States,Q28401124|Q885561,"Boz Scaggs - Coral Springs, FL - 22886393275.jpg",Carl Lender,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q8961801,Flor Pucarina,person,1935,Peru,Q2307786,,,,
Q8962695,Frank Wilson,person,1965,United States,Q1928583,,,,
Q896398,Extrabreit,group,1978,Germany,Q646679,Extrabreit mai 2008.jpg,Tbachner,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q89689870,XS Project,group,,Russia,Q28458027,,,,
Q897564,Bugge Wesseltoft,person,1983,Norway,Q1136331,Bugge-wesseltoft.jpg,No machine-readable author provided. Nomo assumed (based on copyright claims).,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5
Q898207,Scientist,person,1960,Jamaica,Q212688,,,,
Q898820,Mudhoney,group,1988,United States,Q11365,Mudhoney June 2007.jpg,Original uploader was Rm w a vu at en.wikipedia,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q899032,Nuclear Assault,group,1984,United States,Q932977,Nuclear Assault Party.San 2016 06.jpg,S. Bollmann,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q899341,Suicidal Tendencies,group,1981,United States,Q932977|Q828305,Suicidal Tendencies - Elbriot 2018 02 (cropped).jpg,Frank Schwichtenberg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q9001292,Guillermina Motta,person,1942,Spain,Q254890,,,,
Q900578,Muzsikás,group,1973,,Q722989,Muzsikás együttes (2012).jpg,Solymári,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q900864,The Nice,group,1967,United Kingdom,Q719927,Nice 1970.JPG,Dr. Ronald Kunze,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q9012837,Jorge Velosa,person,1949,Colombia,Q5753407,Velossa.jpg,Nandhoz,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q9015071,João Bosco & Vinícius,group,1994,Brazil,Q10370558,,,,
Q9021150,Leda Valladares,person,1919,Argentina,Q5716336,Leda Valladares.jpg,Unknown author,Public domain,
Q9023870,Los Amaya,group,1969,Spain,Q2707994,,,,
Q9024019,Los Hermanos Ábalos,group,1939,Argentina,Q597493,,,,
Q9024079,Los Morochucos,group,1946,Peru,Q6950428|Q2509521,,,,
Q9027531,Mansyur S.,person,1969,Indonesia,Q1159539,,,,
Q902881,Fishbone,group,1979,United States,Q835891|Q667659,Fishbone-15.jpg,auggie tolosa,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q903033,Deathspell Omega,group,1998,France,Q126954549,,,,
Q903496,Delerium,group,1987,Canada,Q1027999,20160305-Frontline-Assembly-E-tropolis-Oberhausen-5662.jpg,Carstor,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q903536,Bread,group,1968,United States,Q217191,Bread 1971.JPG,Elektra Records,Public domain,
Q903674,Breakbot,person,2006,France,Q4045538,Breakbot (cropped).jpg,Irina.dakeva,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q904214,Dernière Volonté,group,1995,France,Q1078010,,,,
Q904921,The Sonics,group,1960,United States,Q211573|Q27190,Sonics.JPG,Donutte,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q905073,175R,group,1998,,Q11661531,,,,
Q9074523,Sara González Gómez,person,1970,Cuba,Q497957,Sara González.jpg,Alfredo Avila,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q90811030,Loketo,group,1986,Republic of the Congo,Q1752683,,,,
Q90872620,Lim Young-woong,person,1991,South Korea,Q485915,Lim Young-woong in an ad for 구전녹용 (June 2020) (cropped).jpg,구전녹용,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q908848,Devo,group,1972,United States,Q187760|Q659599|Q106654134,Devo 2025.jpg,Ian Abbott,CC BY 4.0,https://creativecommons.org/licenses/by/4.0
Q908933,Donna Summer,person,1968,United States,Q58339,Donna Summer C26796-19 (cropped).jpg,President (1981-1989 : Reagan). White House Photographic Office. 1981-1989 (Most Recent),Public domain,
Q909017,Brennan Heart,person,2006,Kingdom of the Netherlands,Q223840|Q108297238,Brennan Heart at X-Qlusive Headhunterz.jpg,Rudy van Haandel,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q909916,The Fall,group,1976,United Kingdom,Q598929,The Fall-10.jpg,Commonorgarden,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q910170,Mongol800,group,1998,Japan,Q11661531,Mongol800.JPG,애콜라이트,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q910354,Wisin & Yandel,group,1998,Puerto Rico,Q202930,Wisin & Yandel.jpg,jorgemejia,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q91178,Watchtower,group,1983,United States,Q56377253,,,,
Q912581,Enter Shikari,group,2003,United Kingdom,Q2084353,Enter Shikari Live @ Heaven.jpg,Tribalninja,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q912800,Stars of the Lid,group,1993,United States,Q193207|Q650316,Stars of the Lid.jpg,rawkblog.blogspot.com,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q912990,The Flower Kings,group,1994,Sweden,Q106621063,Flowerkings2004.jpg,Michael Hanselmann,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/
Q913059,El Gran Combo de Puerto Rico,group,1962,United States,Q7405759,El Gran Combo de Puerto Rico.jpg,Magiciandude,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q913194,Roll Deep,group,2002,United Kingdom,Q1166726,RollDeep.jpg,Charlie,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/
Q913245,Lustmord,person,1980,United Kingdom,Q756956,Lustmord cropped.jpg,Lustmord.jpg: Henrik Strömberg from Sweden derivative work: Alison ❤,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q913560,The Brides of Funkenstein,group,1978,United States,Q577080,,,,
Q913590,The Rippingtons,group,1985,United States,Q831354,Eric Marienthal & Russ Freeman.jpg,Hugh Pickens at hughpickens.com c/o his Flickr account pcol,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q913673,Underoath,group,1997,United States,Q2225757,Underoath.jpg,No machine-readable author provided. Mauricio500 assumed (based on copyright claims).,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/
Q914074,Moonspell,group,1992,Portugal,Q178145,Moonspell Studio Kraków 2007 10.JPG,Lilly M real name: Małgorzata Miłaszewska,CC BY 2.5,https://creativecommons.org/licenses/by/2.5
Q914209,Vibrasphere,group,1998,Sweden,Q2385862,Vibrasphere.jpg,Lironpulse,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q9143241,Akcent,group,1989,Poland,Q1185390,Zenon Martyniuk and Ryszard Warot - Akcent (Polish music band) 02.JPG,real name: Karol Głąb pl.wiki: Karol007 commons: Karol007 e-mail: kamikaze007 (at) tlen.pl,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q914489,Magma,group,1969,France,Q196999,Magma Roadburn 2017.jpg,Blacklake,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q915714,Bright Eyes,group,1995,United States,Q28401204,BrightEyespicture.jpg,pic from Björn Carlsson at Flickr,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q91573,Hauschka,person,1966,Germany,Q65943744,Volker Bertelmann Nochtspeicher (cropped).jpg,hds,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q916461,The Jam,group,1972,United Kingdom,Q2280273,Thejam.gif,"Neil Twink Tinning,",CC BY 2.5,https://creativecommons.org/licenses/by/2.5
Q916688,Enslaved,group,1991,Norway,Q213149,Enslaved 2026.jpg,Birgit Fostervold,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q917450,Premiata Forneria Marconi,group,1970,Italy,Q2842043|Q106621063,Premiata Fornería Marconi after a live show (2007-08-25).jpg,passo_variabile,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q917541,Brinsley Schwarz,group,1969,United Kingdom,Q1431327,,,,
Q9178266,Boys,group,1990,Poland,Q1185390,,,,
Q917861,Flogging Molly,group,1997,United States,Q1990122,Flogging Molly – Reload Festival 2015 02.jpg,F. Schwichtenberg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q9179347,Brighter Death Now,group,1989,,Q2687544|Q3487358,Brighter Death Now Nocturnal Culture Night 13 2018 05.jpg,S. Bollmann,Attribution,
Q918447,Professor Longhair,person,1948,United States,Q3658336|Q2603965|Q515074|Q516568,New Orleans Jazz Fest 1975 - Jambalaya - Fess.jpg,Unknown author,Public domain,
Q918458,Mad Professor,person,1979,United Kingdom,Q212688,TIFUS Y MAD PROFESSOR.jpg,No machine-readable author provided. Capitantifus assumed (based on copyright claims).,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/
Q918497,Bukka White,person,1920,United States,Q1127539,Booker White 1968 by JT.jpg,Eatonland,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q918592,Rahzel,person,1967,United States,Q213608,Rahzel 2010 (cropped).jpg,Mysekurity,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q919386,Trick Daddy,person,1993,United States,Q8560269,Trick Daddy.jpg,Miami-Dade County Sheriff's Department,Public domain,
Q919565,Marty Robbins,person,1948,United States,Q1425111,Marty Robbins 1966.JPG,AMD Inc.-management,Public domain,
Q919632,Eubie Blake,person,1887,United States,Q185652,EubieBlake.jpg,Unknown author,Public domain,
Q919666,Guillermo Portabales,person,1928,Cuba,Q787663,,,,
Q919961,Busdriver,person,1992,United States,Q98528482,Busdriver1.jpg,https://www.flickr.com/photos/mteson/478458155/in/set-72157600160061864. Taken by mteson (thanks).,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q920288,Dave Bartholomew,person,1936,United States,Q3658336,Dave Bartholemew.jpg,"Dave_Bartholomew_on_left,_Fats_Domino_at_right.jpg: Klaus Hiltscher derivative work: SpinningSpark",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q920964,Jayne County,person,1947,United States,Q1123745,Jayne County by David Shankbone.JPG,David Shankbone,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/
Q921236,LTJ Bukem,person,1967,United Kingdom,Q188994|Q2842043,,,,
Q921267,Phish,group,1983,United States,Q106581777,Phish 2009-12-30.jpg,Dan Shinneman,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q921588,Charlie Palmieri,person,1927,United States,Q367751,,,,
Q921937,Gundecha Brothers,group,1985,,Q59158,Gundecha Brothers 02A.jpg,Joe Mabel,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q922034,Municipal Waste,group,2001,United States,Q932977,Municipal Waste Haus Auensee Leipzig 2023 17 (cropped).jpg,S. Bollmann,Attribution,
Q922397,Coone,person,2002,Belgium,Q223840,COONE PRESS 2026 1.jpg,MarloesHendrickx,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q922445,Pavement,group,1989,United States,Q183504|Q108123046,"Pavement, the band, in Tokyo.jpg",Masao Nakagami,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q922528,Cameo,group,1974,United States,Q30632022,,,,
Q923012,Jacob do Bandolim,person,1934,Brazil,Q1076539,Jacob do Bandolim cropped upright.png,Unknown author,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en
Q923090,Kevin Saunderson,person,1964,United States,Q170611|Q526463,,,,
Q923104,Derrick May,person,1986,United States,Q170611|Q526463,Derrick May.jpg,ThatChickOverThere aka Natalie Chickee,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q923731,Hardwell,person,2008,Kingdom of the Netherlands,Q1228230|Q15300817,Hardwell 2018 (cropped).jpg,Rudgrcom,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q924292,Swervedriver,group,1989,United Kingdom,Q272167,Swervedriver @ Becks Music Box (20 2 2011) (5477804755).jpg,Stuart Sevastos,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q924413,24-7 Spyz,group,1986,United States,Q667659,,,,
Q924606,4hero,group,1989,United Kingdom,Q1585075|Q9011351|Q11693017|Q2406633,Marc Mac from 4hero.jpg,Nicola Dracoulis,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q924993,The Orb,group,1988,England,Q193207|Q2465085|Q3613770|Q757143,OrbCopenhagen.jpg,Sebastian Larsen,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5
Q925601,Flux of Pink Indians,group,1980,United Kingdom,Q486365,Flux (1).jpg,Quercusrobur at English Wikipedia,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/
Q925641,Echo & the Bunnymen,group,1978,United Kingdom,Q703778,Bunnymen 2005-08-06.jpg,GothEric,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q925946,Brokencyde,group,2006,United States,Q2426383,"Brokencyde Warped Tour Hartford, CT (3761005114).jpg",Victoria Morse from United States,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q927112,Less Than Jake,group,1992,United States,Q460674|Q3990466,LessThanJake.jpg,bendus from Germany,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q927538,Kyoto Jazz Massive,group,1994,Japan,Q1136331,,,,
Q927618,The Paragons,group,1960,Jamaica,Q573484,,,,
Q928093,Windir,group,1994,Norway,Q213149,Vreid Paris 21207 03.jpg,Vassil,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q928905,Nightmares on Wax,person,1988,United Kingdom,Q106522080|Q251192,DJ E.A.S.E. (Nightmares on Wax) at Sidarta Lounge.jpg,Martin Terber,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q929476,Richard Barrett,person,1959,United Kingdom,Q3736603,Richard Barrett in June 2015.jpg,Veronika lenz,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q929731,Insane Clown Posse,group,1989,United States,Q1139136,Insane clown posse 2017.jpg,"SullyDC from Alexandria, VA, USA",CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q930112,The Decemberists,group,2000,United States,Q1317816,,,,
Q931607,Earl King,person,1953,United States,Q516568,EarlKingatJazzFest1997.jpg,Masahiro Sumori (Sumori),CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/
Q93341,Miles Davis,person,1944,United States,Q8341|Q1092837|Q327547|Q105527|Q1127530,"Miles Davis (Three Deuces, New York, N.Y. 1947).jpg",William P. Gottlieb,Public domain,
Q93346,The Who,group,1964,United Kingdom,Q11399|Q253137|Q56351111|Q98528293,Who - 1975.jpg,Jim Summaria,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q93349,Bessie Smith,person,1912,United States,Q9759|Q1309336,Bessiesmith-2.jpg,Carl Van Vechten,Public domain,
Q933490,The Walkers,group,1976,Mexico,Q5612172,Loscaminantes.jpg,The Source Within,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q933550,Mark Murphy,person,1956,United States,Q2299060,Mark Murphy (1975).jpg,Rob Bogaerts for Anefo,CC BY-SA 3.0 nl,https://creativecommons.org/licenses/by-sa/3.0/nl/deed.en
Q933598,D’Angelo,person,1991,United States,Q268253,D'Angelo Pori Jazz 2012 (cropped).jpg,Roquai,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q933673,Scott Brown,person,1992,United Kingdom,Q339906|Q3066180,,,,
Q933710,Original Dixieland Jass Band,group,1916,United States,Q906647,ODJBcard.JPG,Unknown author,Public domain,
Q934493,Bai Hong,person,1920,People's Republic of China,Q7496127,Bai Hong.jpg,Unknown author,Public domain,
Q935241,DJ Arafat,person,1986,Ivory Coast,Q513357,Arafat Dj en prestation 4 (cropped).jpg,Jacquitoz,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q9353279,Bayer full,person,1984,Poland,Q1185390,Slawomir Swierzynski.jpg,Ja Fryta from Strzegom,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q935401,Yerba Brava,group,1997,Argentina,Q1143752,,,,
Q9355427,Tamba Trio,group,1960,Brazil,Q13634037,,,,
Q935746,Joe Cuba,person,1950,United States,Q6496549|Q892958,,,,
Q935884,The Staple Singers,group,1948,United States,Q180268,Staple Singers on Soul Train.jpg,In upper left corner of the page is the notation that this section was sponsored by friends and associated of Soul Train,Public domain,
Q935982,Vagif Mustafazadeh,person,1958,Soviet Union,Q17988509,Vaqif Mustafazadə.jpg,Eldar Mansurov,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q936001,Fikret Amirov,person,1942,Soviet Union,Q12845743,Fikret Emirov.jpg,Unknown author,Public domain,
Q9360045,Top One,group,1986,Poland,Q1185390,Top One.JPG,Fryta73,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q936010,Vengaboys,group,1997,Netherlands,Q2076779,Vengaboys Gouden Pijl 2013 02.jpg,Richard Broekhuijzen,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q93604,Lotte Lenya,person,1928,Austria,Q111535905,Lotte Lenya.jpg,Carl Van Vechten,Public domain,
