genre_id,genre,artists
Q1192110,C-pop,Faye Wong | G.E.M. | Jacky Cheung | Jay Chou | JJ Lin | Leslie Cheung | Mayday | Teresa Teng
Q83330307,Gufeng music,
Q973150,mandopop,A-mei | Faye Wong | Jay Chou | JJ Lin | Jolin Tsai | Mayday | Teresa Teng | Wang Leehom
Q10874829,zhongguo feng,Jay Chou | Wang Leehom
Q3274667,campursari,Didi Kempot | Manthous
Q853873,cantopop,Alan Tam | Andy Lau | Anita Mui | Beyond | Eason Chan | Jacky Cheung | Leslie Cheung | Sam Hui
Q870340,chalga,Andrea | Azis | Gloria | Preslava | Tsvetelina Yaneva
Q56342556,classical crossover,Andrea Bocelli | Charlotte Church | Hayley Westenra | Il Divo | Il Volo | Josh Groban | Katherine Jenkins | Sarah Brightman
Q2336819,operatic pop,Andrea Bocelli | Il Divo | Il Volo | Josh Groban | Mario Lanza | Sarah Brightman
Q2982341,coladeira,Bana | Cesária Évora
Q105757139,dansband music,Arvingarna | Lasse Stefanz | Streaplers | Sven-Ingvars | Thorleifs | Vikingarna | Wizex
Q123945693,egwu ogene,
Q6016474,Fantezi,
Q1762761,Finnish tango,Arja Koriseva | Eino Grön | Olavi Virta | Reijo Taipale
Q3509353,fuji music,Adewale Ayuba | Kollington Ayinla | Saheed Osupa | Sikiru Ayinde Barrister | Wasiu Ayinde Marshal
Q5515214,gaana,Gana Bala
Q11185609,Gambang kromong,
Q281111,ghazal,Begum Akhtar | Farida Khanum | Ghulam Ali | Iqbal Bano | Jagjit Singh | Mehdi Hassan | Pankaj Udhas
Q104695865,hyperpop,100 gecs | A. G. Cook | Charli XCX | Dorian Electra | Glaive | Hannah Diamond | SOPHIE
Q3535998,Indian pop,Alisha Chinai | Baba Sehgal | Colonial Cousins | Daler Mehndi | Euphoria | Lucky Ali | Shaan | Silk Route
Q134589204,Bhojpuri pop,Khesari Lal Yadav | Manoj Tiwari | Pawan Singh
Q7170257,Iranian pop,Dariush | Ebi | Googoosh | Hayedeh | Moein | Mohsen Yeganeh | Shadmehr Aghili | Viguen
Q1673922,isicathamiya,Ladysmith Black Mambazo
Q95366506,Jit,Bhundu Boys
Q1715700,Jùjú music,Dele Abiodun | Ebenezer Obey | I. K. Dairo | King Sunny Adé | Shina Peters | Tunde Nightingale
Q17108262,Kadongo kamu,Paulo Kafeero
Q1669802,kalindula,Emmanuel Mulemena
Q4925966,kantrum,Darkie
Q6404580,kidandali,
Q3815106,kidumbaki,
Q55648025,Korean ballad,Baek Ji-young | Byun Jin-sub | Kim Bum-soo | Lee Moon-se | Shin Seung-hun | Sung Si-kyung
Q112066384,oriental ballad,
Q1930107,kroncong,Gesang Martohartono | Waldjinah
Q108297217,cilokaq,
Q12493867,langgam jawa,Waldjinah
Q665286,luk thung,Pumpuang Duangjan | Sayan Sanya | Suraphol Sombatcharoen | Tai Orathai | Yodrak Salakjai
Q1815364,makossa,Ben Decca | Eboa Lotin | Grace Decca | Manu Dibango | Moni Bilé | Petit-Pays
Q496929,maloya,Christine Salem | Danyèl Waro | Firmin Viry | Granmoun Lélé | Lindigo | Ziskakan
Q129098689,maloya électronique,
Q109426115,maloya élektrik,
Q6748746,mangambeu,Pierre Didy Tchakounté
Q1786724,marrabenta,Dilon Djindji | Fany Mpfumo | Orchestra Marrabenta Star de Moçambique | Wazimbo
Q6783396,maskandi,Ihhashi Elimhlophe | Mfaz' Omnyama | Phuzekhemisi | Shiyani Ngcobo
Q115612369,mbolé,
Q6799787,mbube,Solomon Linda
Q118255449,mchiriku,Jagwa Music
Q101002867,mgodro,
Q2738544,Mizrahi music,Avihu Medina | Eyal Golan | Haim Moshe | Margalit Tzan'ani | Ofra Haza | Omer Adam | Sarit Hadad | Zohar Argov
Q16130554,muzikat dika'on,
Q1753803,mor lam,Angkanang Kunchai | Chaweewan Dumnern | Jintara Poonlarp | Pornsak Songsaeng
Q6908884,mor lam sing,
Q502535,morna,B.Leza | Bana | Cesária Évora | Ildo Lobo | Mayra Andrade | Tito Paris
Q2961759,Moroccan chaabi,Abdelaziz Stati | Najat Aatabou
Q17115009,mugithi,John De'Mathew
Q107970042,mulatós,
Q135112773,mūsīqā lubnāniyya,Fairuz | Majida El Roumi | Sabah | Wadih El Safi
Q11324951,new music,Miyuki Nakajima | Off Course | Yumi Matsutoya
Q7023411,nhạc đỏ,
Q107565104,original Pilipino music,APO Hiking Society | Eraserheads | Freddie Aguilar | Gary Valenciano | Jose Mari Chan | Regine Velasquez | Rivermaya | Ryan Cayabyab
Q110555065,Orthodox pop,Avraham Fried | Lipa Schmeltzer | Mordechai Ben David | Yaakov Shwekey
Q5480212,palm-wine music,Ebenezer Calender | Koo Nimo | S. E. Rogie
Q110230816,pop ghazal,Jagjit Singh | Pankaj Udhas
Q118640019,pop kreatif,Chrisye | Fariz RM | Vina Panduwinata
Q117745444,pop minang,Elly Kasim
Q123141133,talempong goyang,
Q3908372,pop raï,Cheb Hasni | Cheb Mami | Faudel | Khaled
Q98528253,pop reggae,Big Mountain | Inner Circle | Maxi Priest | Shaggy | UB40
Q4372158,pop Sunda,Detty Kurnia | Doel Sumbang
Q10801096,Purple music,
Q122589702,puxa,
Q25683514,Qaraami,
Q110230818,qasidah modern,Nasida Ria
Q3415943,rabiz,Aram Asatryan
Q2612458,rigsar,
Q7361460,rom kbach,
Q1891685,Russian chanson,Alexander Rosenbaum | Arkady Severny | Ivan Kuchin | Lyubov Uspenskaya | Mikhail Krug | Mikhail Shufutinsky | Willi Tokarev
Q7385628,Ryūkōka,Hibari Misora | Ichiro Fujiyama | Noriko Awaya | Shizuko Kasagi
Q7410295,samri,
Q17088735,santé engagé,
Q2516031,sawt,
Q1781796,sega,Alain Ramanisum | Cassiya | Serge Lebrasse | Ti Frère
Q16323732,shaabi,Ahmed Adaweya | Hakim | Shaaban Abdel Rahim
Q25230739,mahraganat,Hamo Bika | Hassan Shakosh | Islam Chipsy | Oka Wi Ortega
Q3328762,staifi music,
Q109538468,sungura,Alick Macheso | Leonard Dembo | Leonard Zhakata | Nicholas Zakaria | System Tazvida | Tongai Moyo
Q17153632,tallava,
Q739138,teen pop,Backstreet Boys | Britney Spears | Christina Aguilera | Debbie Gibson | Hilary Duff | New Kids on the Block | NSYNC | Tiffany
Q133687529,toypop,
Q133862566,toytown pop,
Q98528236,tradi-moderne congolais,
Q125854050,tradi-moderne ivoirien,
Q485915,trot,Jang Yoon-jeong | Joo Hyun-mi | Lee Mi-ja | Lim Young-woong | Na Hoon-a | Nam Jin | Song Dae-kwan | Tae Jin-ah
Q108151076,semi-trot,
Q25093633,tsapiky,
Q108667604,Tsonga disco,Paul Ndlovu | Penny Penny | Peta Teanet
Q7855391,Turkish pop,Ajda Pekkan | Hande Yener | Kenan Doğulu | Mustafa Sandal | Nilüfer | Sertab Erener | Sezen Aksu | Tarkan
Q5398894,V-pop,Hồ Ngọc Hà | Mỹ Tâm | Sơn Tùng M-TP | Đàm Vĩnh Hưng
Q61127902,Vietnamese bolero,Chế Linh | Hương Lan | Phi Nhung | Thanh Thúy
Q7972788,Wassoulou music,Coumba Sidibé | Nahawa Doumbia | Oumou Sangaré
Q1499262,yellow music,Bai Guang | Gong Qiuxia | Wu Yingyin | Yao Lee | Yoshiko Yamaguchi | Zhou Xuan
Q8059887,Yu-Mex,Nikola Karović | Slavko Perović
Q199415,ziglibithy,Ernesto Djédjé
Q227036,zouglou,Espoir 2000 | Magic System | Soum Bill | Yodé & Siro
Q8341,jazz,Billie Holiday | Charlie Parker | Duke Ellington | Ella Fitzgerald | John Coltrane | Louis Armstrong | Miles Davis | Thelonious Monk
Q906647,Dixieland jazz,Bix Beiderbecke | Jelly Roll Morton | Kid Ory | King Oliver | Louis Armstrong | New Orleans Rhythm Kings | Original Dixieland Jass Band | Sidney Bechet
Q2798694,marabi,
Q1736883,kwela,Lemmy Mabaso | Spokes Mashiyane
Q1914924,mbaqanga,Mahlathini and the Mahotella Queens | Makgona Tsohle Band | Soul Brothers
Q3807537,orchestral jazz,Duke Ellington | Fletcher Henderson | Gil Evans | Paul Whiteman | Stan Kenton
Q203775,swing,Artie Shaw | Benny Goodman | Cab Calloway | Chick Webb | Count Basie | Duke Ellington | Glenn Miller | Tommy Dorsey
Q447962,swing revival,Big Bad Voodoo Daddy | Brian Setzer Orchestra | Cherry Poppin' Daddies | Royal Crown Revue | Squirrel Nut Zippers
Q1530455,vocal jazz,Betty Carter | Billie Holiday | Carmen McRae | Dinah Washington | Ella Fitzgerald | Frank Sinatra | Nat King Cole | Sarah Vaughan
Q2299060,vocalese,"Eddie Jefferson | King Pleasure | Kurt Elling | Lambert, Hendricks & Ross | Mark Murphy | The Manhattan Transfer"
Q844245,Gypsy jazz,Angelo Debarre | Biréli Lagrène | Django Reinhardt | Stéphane Grappelli | Tchavolo Schmitt | The Rosenberg Trio
Q837389,Latin jazz,Cal Tjader | Eddie Palmieri | Irakere | Machito | Mongo Santamaría | Poncho Sanchez | Ray Barretto | Tito Puente
Q3163340,Afro-Cuban jazz,Bebo Valdés | Chano Pozo | Chico O'Farrill | Dizzy Gillespie | Irakere | Machito | Mario Bauzá
Q105513,bebop,Bud Powell | Charlie Parker | Dexter Gordon | Dizzy Gillespie | Fats Navarro | Kenny Clarke | Max Roach | Thelonious Monk
Q181010,hard bop,Art Blakey | Cannonball Adderley | Clifford Brown | Freddie Hubbard | Hank Mobley | Horace Silver | Lee Morgan | Sonny Rollins
Q14546558,neo-bop jazz,Branford Marsalis | Joshua Redman | Kenny Garrett | Marcus Roberts | Nicholas Payton | Roy Hargrove | Terence Blanchard | Wynton Marsalis
Q1092837,post-bop,Andrew Hill | Freddie Hubbard | Herbie Hancock | Joe Henderson | McCoy Tyner | Miles Davis | Sam Rivers | Wayne Shorter
Q327547,cool jazz,Chet Baker | Dave Brubeck | Gerry Mulligan | Lee Konitz | Lennie Tristano | Miles Davis | Modern Jazz Quartet | Stan Getz
Q848399,easy listening,Bert Kaempfert | Burt Bacharach | Henry Mancini | Herb Alpert | James Last | Mantovani | Percy Faith | Ray Conniff
Q916387,exotica,Arthur Lyman | Korla Pandit | Les Baxter | Martin Denny | Yma Sumac
Q134417733,sitarsploitation,
Q1141081,lounge music,Burt Bacharach | Combustible Edison | Henry Mancini | Juan García Esquivel | Pink Martini
Q80725067,mallsoft,Disconscious | 猫 シ Corp.
Q108297218,cocktail nation,Combustible Edison
Q105527,jazz fusion,Herbie Hancock | Mahavishnu Orchestra | Miles Davis | Pat Metheny | Return to Forever | Snarky Puppy | The Tony Williams Lifetime | Weather Report
Q539089,third stream,George Russell | Gunther Schuller | Jimmy Giuffre | Modern Jazz Quartet | Ran Blake
Q1127530,modal jazz,Bill Evans | Herbie Hancock | John Coltrane | McCoy Tyner | Miles Davis | Wayne Shorter
Q17988509,jazz mugham,Aziza Mustafa Zadeh | Vagif Mustafazadeh
Q3591962,Ethio-jazz,Getatchew Mekurya | Hailu Mergia | Mulatu Astatke
Q38656,jazz-funk,Donald Byrd | George Duke | Grover Washington Jr. | Herbie Hancock | Lonnie Liston Smith | Ronnie Laws | Roy Ayers | The Blackbyrds
Q5500244,free funk,James Blood Ulmer | Ornette Coleman | Ronald Shannon Jackson
Q846833,crossover jazz,Bob James | Chuck Mangione | George Benson | Grover Washington Jr. | Spyro Gyra
Q831354,smooth jazz,Bob James | Boney James | Dave Koz | David Sanborn | Grover Washington Jr. | Kenny G | Najee | The Rippingtons
Q221772,acid jazz,Galliano | Incognito | Jamiroquai | The Brand New Heavies | The James Taylor Quartet | Us3
Q1136331,nu jazz,Bugge Wesseltoft | Jazzanova | Koop | Kyoto Jazz Massive | Nicola Conte | Nils Petter Molvær | St Germain | The Cinematic Orchestra
Q6168369,Afro-jazz,Abdullah Ibrahim | Hugh Masekela | Manu Dibango
Q26906566,Beat poetry,
Q105756581,big band music,Artie Shaw | Benny Goodman | Count Basie | Duke Ellington | Glenn Miller | Stan Kenton | Tommy Dorsey | Woody Herman
Q1034231,cape jazz,Abdullah Ibrahim | Basil Coetzee | Robbie Jansen | Winston Mankunku Ngozi
Q5928480,contemporary jazz,Brad Mehldau | Esbjörn Svensson Trio | Esperanza Spalding | Joshua Redman | Kamasi Washington | Pat Metheny | Robert Glasper | Snarky Puppy
Q124504713,Creole jazz,Jelly Roll Morton | Kid Ory | King Oliver | Sidney Bechet
Q113493826,crime jazz,Henry Mancini | Lalo Schifrin | Pete Rugolo
Q31837446,dark jazz,Angelo Badalamenti | Bohren & der Club of Gore | Dale Cooper Quartet & the Dictaphones | The Kilimanjaro Darkjazz Ensemble
Q6025624,Indo jazz,Joe Harriott | Rudresh Mahanthappa | Shakti | Trilok Gurtu
Q65937893,instrumental jazz,
Q1684520,jazz blues,Big Joe Turner | Jimmy Rushing | Jimmy Witherspoon | Mose Allison
Q6168405,jazz poetry,Gil Scott-Heron | The Last Poets
Q591990,jazz standard,
Q2178442,paramaribop,
Q7139128,parlour music,
Q185652,ragtime,Eubie Blake | James Scott | Jelly Roll Morton | Joseph Lamb | Scott Joplin | Tom Turpin
Q181897,stride piano,"Art Tatum | Donald Lambert | Fats Waller | James P. Johnson | Luckey Roberts | Willie ""The Lion"" Smith"
Q1026113,cakewalk,
Q2909943,novelty piano,Billy Mayerl | Roy Bargy | Zez Confrey
Q3417531,ragtime song,
Q98528204,spiritual jazz,Alice Coltrane | Don Cherry | John Coltrane | Kamasi Washington | Lonnie Liston Smith | Pharoah Sanders | Sun Ra | Yusef Lateef
Q137799958,sweet jazz,Guy Lombardo | Kay Kyser | Paul Whiteman | Sammy Kaye
Q4020968,world fusion,Afro Celt Sound System | Oregon | Shakti | Transglobal Underground
Q1640319,experimental music,Alvin Lucier | Captain Beefheart | John Cage | Karlheinz Stockhausen | La Monte Young | Meredith Monk | Pauline Oliveros | The Residents
Q726239,noise music,Hijokaidan | Incapacitants | Luigi Russolo | Masonna | Merzbow
Q181861,noise rock,Big Black | Boredoms | Butthole Surfers | Lightning Bolt | Sonic Youth | Swans | The Jesus Lizard | Unsane
Q131535243,pigfuck,Big Black | Butthole Surfers | Cows | Killdozer | Pussy Galore | Scratch Acid
Q120867282,shitgaze,Eat Skull | Psychedelic Horseshit | Sic Alps | Times New Viking
Q1913888,power noise,Converter | Hypnoskull | Imminent | Noisex | Synapscape | Winterkälte
Q9149798,ambient noise wall,
Q16562829,harsh noise,Hijokaidan | Incapacitants | Masonna | Merzbow | The Gerogerigegege
Q39046859,harsh noise wall,The Rita | Vomir
Q650316,drone music,Charlemagne Palestine | Earth | La Monte Young | Phill Niblock | Stars of the Lid | Sunn O))) | Tony Conrad | Éliane Radigue
Q592060,free improvisation,AMM | Derek Bailey | Evan Parker | Han Bennink | Peter Brötzmann | Spontaneous Music Ensemble
Q2484587,onkyokei,Otomo Yoshihide | Sachiko M | Taku Sugimoto | Tetuzi Akiyama | Toshimaru Nakamura
Q742341,modern creative,Anthony Braxton | Art Ensemble of Chicago | Dave Douglas | Henry Threadgill | John Zorn | Muhal Richard Abrams | Steve Coleman | Tim Berne
Q487965,industrial music,Cabaret Voltaire | Clock DVA | Coil | Einstürzende Neubauten | Nurse With Wound | SPK | Test Dept | Throbbing Gristle
Q2687544,power electronics,Brighter Death Now | Con-Dom | Consumer Electronics | Genocide Organ | Prurient | Ramleh | Sutcliffe Jügend | Whitehouse
Q3487358,death industrial,Atrax Morgue | Brighter Death Now | Megaptera
Q936942,post-industrial music,Coil | Current 93 | Death in June | Einstürzende Neubauten | Laibach | Nine Inch Nails | Psychic TV | Skinny Puppy
Q968730,industrial rock,Chrome | Filter | Killing Joke | KMFDM | Marilyn Manson | Ministry | Nine Inch Nails | Stabbing Westward
Q138830160,machine rock,
Q1078010,martial industrial,Arditi | Der Blutharsch | Dernière Volonté | In Slaughter Natives | Laibach | Puissance | Toroidh | Triarii
Q1403744,electro-industrial,:wumpscut: | Front Line Assembly | Haujobb | Leæther Strip | Mentallo & the Fixer | Numb | Skinny Puppy | Velvet Acid Christ
Q4155078,dark electro,:wumpscut: | Leæther Strip | Placebo Effect | Suicide Commando | Yelworc
Q1091450,aggrotech,Agonoize | Combichrist | Grendel | Hocico | Nachtmahr | Psyclon Nine | Suicide Commando | Tactical Sekt
Q208494,industrial metal,Fear Factory | Godflesh | Ministry | Nine Inch Nails | Rammstein | Static-X | Strapping Young Lad | White Zombie
Q213572,Neue Deutsche Härte,Eisbrecher | Joachim Witt | Megaherz | Oomph! | Rammstein | Stahlmann
Q3008122,cyber metal,Mortiis | Red Harvest | Sybreed | The Kovenant
Q108297220,conducted improvisation,Butch Morris | John Zorn
Q112593459,data sonification music,
Q7306376,reductionism,Keith Rowe | Radu Malfatti | Sachiko M | Toshimaru Nakamura
Q310871,lowercase,Bernhard Günter | Richard Chartier | Steve Roden | Taylor Deupree
Q1744327,sound art,Alvin Lucier | Bill Fontana | Christina Kubisch | Max Neuhaus
Q1808721,sound poetry,Bob Cobbing | Henri Chopin | Jaap Blonk | Kurt Schwitters
Q5969884,tape music,Daphne Oram | Delia Derbyshire | Louis and Bebe Barron | Otto Luening | Pierre Henry | Pierre Schaeffer | Steve Reich | Vladimir Ussachevsky
Q1744304,sound collage,John Oswald | Negativland | People Like Us | Steinski | The Avalanches | The Books | The Tape-beatles
Q108297235,epic collage,
Q7205507,plunderphonics,Girl Talk | John Oswald | Negativland | People Like Us | The Avalanches | The Tape-beatles
Q115725860,MAD Movie music,
Q7410145,sampledelia,Beastie Boys | Coldcut | De La Soul | DJ Shadow | The Avalanches
Q115725821,YouTube poop music video,
Q137442003,spamwave,
Q45981,rhythm and blues,Big Joe Turner | Etta James | Fats Domino | LaVern Baker | Louis Jordan | Ray Charles | Ruth Brown | Wynonie Harris
Q180268,gospel music,Andraé Crouch | Kirk Franklin | Mahalia Jackson | Shirley Caesar | Sister Rosetta Tharpe | The Soul Stirrers | The Staple Singers | Thomas A. Dorsey
Q2022163,Southern gospel,Gaither Vocal Band | The Blackwood Brothers | The Cathedrals | The Oak Ridge Boys | The Speer Family | The Statesmen Quartet
Q1379958,contemporary Christian music,Amy Grant | Casting Crowns | DC Talk | Jars of Clay | Michael W. Smith | Petra | Sandi Patty | Steven Curtis Chapman
Q6188299,Jesus music,2nd Chapter of Acts | Barry McGuire | Keith Green | Larry Norman | Love Song | Phil Keaggy | Randy Stonehill
Q1381447,gospel hymn,
Q123909197,jubilee,Fisk Jubilee Singers | The Dixie Hummingbirds | The Golden Gate Quartet
Q7397320,Sacred Steel,Aubrey Ghent | Calvin Cooke | Robert Randolph and the Family Band | The Campbell Brothers | Willie Eason
Q880270,traditional black gospel,Clara Ward | James Cleveland | Mahalia Jackson | Sister Rosetta Tharpe | The Blind Boys of Alabama | The Mighty Clouds of Joy | The Soul Stirrers | The Swan Silvertones
Q5967604,urban contemporary gospel,CeCe Winans | Donnie McClurkin | Fred Hammond | Kirk Franklin | Mary Mary | The Winans | Tye Tribbett | Yolanda Adams
Q546359,doo-wop,Dion and the Belmonts | Frankie Lymon & the Teenagers | The Drifters | The Flamingos | The Moonglows | The Orioles | The Penguins | The Platters
Q3658336,New Orleans rhythm and blues,Allen Toussaint | Dave Bartholomew | Ernie K-Doe | Fats Domino | Irma Thomas | Lloyd Price | Professor Longhair | Smiley Lewis
Q4875789,beach music,Chairmen of the Board | Maurice Williams and the Zodiacs | The Catalinas | The Drifters | The Embers | The Tams
Q131272,soul,Al Green | Aretha Franklin | James Brown | Marvin Gaye | Otis Redding | Ray Charles | Sam Cooke | Stevie Wonder
Q1615483,soul jazz,Cannonball Adderley | Grant Green | Horace Silver | Jimmy McGriff | Jimmy Smith | Les McCann | Lou Donaldson | Ramsey Lewis
Q1567032,Southern soul,Al Green | Booker T. & the M.G.'s | Carla Thomas | James Carr | Otis Redding | Percy Sledge | Sam & Dave | Wilson Pickett
Q6496549,Latin soul,Joe Bataan | Joe Cuba | Pete Rodriguez | Ray Barretto
Q1269729,Chicago soul,Billy Stewart | Gene Chandler | Jerry Butler | Major Lance | The Chi-Lites | The Dells | The Impressions | Tyrone Davis
Q885561,blue-eyed soul,Boz Scaggs | Dusty Springfield | Hall & Oates | Michael McDonald | Simply Red | Teena Marie | The Rascals | The Righteous Brothers
Q105334717,progressive soul,Curtis Mayfield | Donny Hathaway | Isaac Hayes | Marvin Gaye | Sly and the Family Stone | Stevie Wonder
Q2743435,psychedelic soul,Funkadelic | Rotary Connection | Sly and the Family Stone | The Chambers Brothers | The Isley Brothers | The Temptations | The Undisputed Truth
Q1928583,Northern soul,Dobie Gray | Edwin Starr | Frank Wilson | Gloria Jones | Major Lance | R. Dean Taylor
Q3963051,smooth soul,Anita Baker | Barry White | Freddie Jackson | Luther Vandross | Peabo Bryson | Smokey Robinson | Teddy Pendergrass
Q268253,neo soul,Angie Stone | D'Angelo | Erykah Badu | India.Arie | Jill Scott | Lauryn Hill | Maxwell | Musiq Soulchild
Q2998920,country soul,Arthur Alexander | Bobbie Gentry | Charlie Rich | Dan Penn | Joe Tex | Ray Charles | Solomon Burke | Tony Joe White
Q96376126,deep soul,Candi Staton | James Carr | O. V. Wright | Otis Clay | Otis Redding | Percy Sledge | Solomon Burke
Q1546028,Philadelphia soul,Billy Paul | Harold Melvin & the Blue Notes | MFSB | The Delfonics | The Intruders | The O'Jays | The Spinners | The Stylistics
Q11700065,pop soul,Dionne Warwick | Four Tops | Lionel Richie | The Jackson 5 | The Supremes | Whitney Houston
Q9078960,Motown,Four Tops | Martha and the Vandellas | Marvin Gaye | Stevie Wonder | The Jackson 5 | The Miracles | The Supremes | The Temptations
Q892958,boogaloo,Joe Bataan | Joe Cuba | Johnny Colón | Pete Rodriguez | Ray Barretto | Richie Ray & Bobby Cruz
Q4971442,British rhythm and blues,Georgie Fame | Manfred Mann | The Animals | The Pretty Things | The Rolling Stones | The Spencer Davis Group | The Yardbirds | Them
Q164444,funk,"Earth, Wind & Fire | James Brown | Kool & the Gang | Ohio Players | Parliament | Prince | Sly and the Family Stone | The Meters"
Q2697917,go-go,Backyard Band | Chuck Brown | Experience Unlimited | Junkyard Band | Rare Essence | Trouble Funk
Q128792610,bounce beat,
Q2742436,porn groove,
Q577080,P-Funk,Bootsy's Rubber Band | Funkadelic | Parlet | Parliament | The Brides of Funkenstein
Q1045541,G-funk,Above the Law | DJ Quik | Dr. Dre | Nate Dogg | Snoop Dogg | Tha Dogg Pound | Warren G
Q106641536,Afro-funk,Ebo Taylor | Fela Kuti | Geraldo Pino | Manu Dibango | Orlando Julius | The Funkees | William Onyeabor
Q4969182,Brit funk,Beggar & Co | Central Line | Freeez | Hi-Tension | Incognito | Level 42 | Light of the World | Linx
Q1182371,deep funk,Sharon Jones & The Dap-Kings | The Poets of Rhythm
Q1325963,electro funk,Afrika Bambaataa | Cybotron | Egyptian Lover | Hashim | Mantronix | Newcleus | The Jonzun Crew | Zapp
Q109048162,Latin funk,Azteca | El Chicano | Malo | Mandrill | War
Q30632022,synth funk,Cameo | Dâm-Funk | Midnight Star | Prince | The Gap Band | The Time | Zapp
Q58339,disco,Bee Gees | Chic | Donna Summer | Gloria Gaynor | KC and the Sunshine Band | Sylvester | The Trammps | Village People
Q1374731,Eurodisco,ABBA | Amanda Lear | Arabesque | Baccara | Boney M. | Dschinghis Khan | Giorgio Moroder | Silver Convention
Q98528149,electro-disco,Cerrone | Giorgio Moroder | Patrick Cowley | Space | Telex | Yellow Magic Orchestra
Q2608506,space disco,Cerrone | Droids | Lindstrøm | Meco | Rockets | Space
Q606393,Hi-NRG,Bobby Orlando | Dead or Alive | Divine | Evelyn Thomas | Hazell Dean | Miquel Brown | Patrick Cowley | Sylvester
Q744417,Italo disco,Baltimora | Den Harrow | Gazebo | Kano | Righeira | Ryan Paris | Savage | Scotch
Q110226234,red disco,
Q4045538,nu-disco,Aeroplane | Breakbot | Escort | Hercules and Love Affair | Lindstrøm | Prins Thomas | Todd Terje
Q106588727,Latin disco,Santa Esmeralda
Q4942839,boogie,Change | D-Train | Kashif | Mtume | Shalamar | Skyy | The Peech Boys | Yarbrough & Peoples
Q807820,barbershop music,The Buffalo Bills
Q106522115,swamp pop,Cookie and the Cupcakes | Dale and Grace | Jimmy Clanton | Johnnie Allan | Phil Phillips | Rod Bernard | Tommy McLain | Warren Storm
Q83440,country music,Dolly Parton | Garth Brooks | George Jones | Hank Williams | Johnny Cash | Patsy Cline | The Carter Family | Willie Nelson
Q1730388,Western swing,Asleep at the Wheel | Bob Wills | Hank Thompson | Light Crust Doughboys | Milton Brown | Spade Cooley | Tex Williams
Q1751782,Nashville sound,Brenda Lee | Chet Atkins | Don Gibson | Eddy Arnold | Floyd Cramer | Jim Reeves | Patsy Cline | Skeeter Davis
Q5177472,country and Irish,Big Tom | Brendan Shine | Daniel O'Donnell | Declan Nerney | Nathan Carter | Philomena Begley | Susan McCann
Q14493900,Texas country music,Cory Morrow | George Strait | Jack Ingram | Jerry Jeff Walker | Kevin Fowler | Pat Green | Randy Rogers Band | Robert Earl Keen
Q4490991,progressive country,Commander Cody and His Lost Planet Airmen | Doug Sahm | Guy Clark | Jerry Jeff Walker | Kris Kristofferson | Michael Martin Murphey | Willie Nelson
Q964658,outlaw country,Billy Joe Shaver | David Allan Coe | Jessi Colter | Johnny Cash | Kris Kristofferson | Tompall Glaser | Waylon Jennings | Willie Nelson
Q3422697,red dirt,Bob Childers | Cross Canadian Ragweed | Jason Boland & the Stragglers | Stoney LaRue | The Great Divide | Turnpike Troubadours
Q438476,alternative country,Drive-By Truckers | Lucinda Williams | Old 97's | Son Volt | The Jayhawks | Uncle Tupelo | Whiskeytown | Wilco
Q65052052,gothic country,16 Horsepower | Slim Cessna's Auto Club | The Handsome Family | Those Poor Bastards | Wovenhand
Q2407862,Americana,Brandi Carlile | Emmylou Harris | Gillian Welch | Jason Isbell | Lucinda Williams | Steve Earle | The Band | Townes Van Zandt
Q5128236,classic country,Buck Owens | Conway Twitty | Ernest Tubb | George Jones | Hank Williams | Loretta Lynn | Merle Haggard | Tammy Wynette
Q65937954,contemporary country,Brad Paisley | Carrie Underwood | Garth Brooks | Kenny Chesney | Luke Bryan | Morgan Wallen | Shania Twain | Tim McGraw
Q458480,neotraditional country,Alan Jackson | Clint Black | Dwight Yoakam | George Strait | Keith Whitley | Patty Loveless | Randy Travis | Ricky Skaggs
Q5179572,cowboy poetry,
Q5201841,Czech tramping music,Brontosauři | Greenhorns | Hop Trop | Pacifik | Wabi Daněk
Q3140141,honky tonk,Ernest Tubb | George Jones | Hank Thompson | Hank Williams | Kitty Wells | Lefty Frizzell | Ray Price | Webb Pierce
Q804401,Bakersfield sound,Buck Owens | Dwight Yoakam | Merle Haggard | Red Simpson | Tommy Collins | Wynn Stewart
Q65943778,traditional country music,Bill Monroe | Ernest Tubb | Hank Williams | Jimmie Rodgers | Kitty Wells | Roy Acuff | The Carter Family | Uncle Dave Macon
Q213714,bluegrass music,Alison Krauss | Bill Monroe | Del McCoury | Flatt & Scruggs | Jimmy Martin | The Country Gentlemen | The Osborne Brothers | The Stanley Brothers
Q7832321,traditional bluegrass,Bill Monroe | Del McCoury | Flatt & Scruggs | Jim & Jesse | Jimmy Martin | Mac Wiseman | Reno and Smiley | The Stanley Brothers
Q21327441,bluegrass gospel,Doyle Lawson & Quicksilver | The Lewis Family | The Stanley Brothers
Q3307225,progressive bluegrass,Béla Fleck | David Grisman | New Grass Revival | Nickel Creek | Punch Brothers | The Country Gentlemen | The Seldom Scene | Tony Rice
Q107982599,jamgrass,Billy Strings | Greensky Bluegrass | Leftover Salmon | Railroad Earth | The Infamous Stringdusters | The String Cheese Incident | Yonder Mountain String Band
Q5110317,Christian country music,
Q135687210,close harmony,The Blue Sky Boys | The Delmore Brothers | The Everly Brothers | The Louvin Brothers | The Monroe Brothers
