wikidata_id,musicbrainz_id,name,parent_wikidata_id,parent_name,level,children_direct,descendants_total,display_rule,epoch_year,origin,group,bpm_min,bpm_max,parent_choice,wikidata_parents_raw,wikipedia_links,featured,family_shape,family_hue
Q118640019,cda35861-6e0f-4692-8e67-efd9125a0143,pop kreatif,Q37073,pop music,1,0,0,ring,,,POP AROUND THE WORLD > SOUTHEAST ASIAN POP > INDONESIA & MALAYSIA,,,single,Indo pop,4,,,
Q117745444,32c32d08-7266-48da-ab56-3905fcca69ae,pop minang,Q37073,pop music,1,1,1,ring,,,POP AROUND THE WORLD > SOUTHEAST ASIAN POP > INDONESIA & MALAYSIA,,,single,Minangkabau music | pop music,1,,,
Q123141133,6765598b-df69-4499-a1b1-5888b0429dfd,talempong goyang,Q117745444,pop minang,2,0,0,ring,,,,,,single,pop minang,0,,,
Q3908372,8679420c-a3a6-4cf6-896c-ba9a6564eb9f,pop raï,Q37073,pop music,1,0,0,ring,,,POP CROSSOVERS,,,auto,pop music | raï,2,,,
Q98528253,125f8214-a25d-4047-a96e-0fee46d30716,pop reggae,Q37073,pop music,1,0,0,ring,,,POP CROSSOVERS,,,auto,pop music | reggae fusion,3,,,
Q4372158,f696d3a1-2c11-46f0-834e-2d9659bc173b,pop Sunda,Q37073,pop music,1,0,0,ring,,Indonesia,POP AROUND THE WORLD > SOUTHEAST ASIAN POP > INDONESIA & MALAYSIA,,,single,Sundanese music | pop music,2,,,
Q10801096,62306674-5a44-417c-9c56-1f8b3ab3af21,Purple music,Q37073,pop music,1,0,0,ring,,,POP AROUND THE WORLD > SOUTHEAST ASIAN POP > VIETNAM,,,attach,music of Vietnam,2,,,
Q122589702,666ce7b0-986f-44b9-87c5-a5b1b18f1bf5,puxa,Q37073,pop music,1,0,0,ring,,,AFRICAN POP > CENTRAL AFRICA > CONGO & ANGOLA,,,attach,music of Central Africa,0,,,
Q25683514,33a31cc3-6339-4166-bec4-e5cba3fe6ab9,Qaraami,Q37073,pop music,1,0,0,ring,,,"AFRICAN POP > EAST AFRICA > KENYA, UGANDA & SOMALIA",,,attach,music of Somalia,3,,,
Q110230818,54502676-4dd2-4f8e-9f46-bba1a767e198,qasidah modern,Q37073,pop music,1,0,0,ring,,,POP AROUND THE WORLD > SOUTHEAST ASIAN POP > INDONESIA & MALAYSIA,,,attach,music of Indonesia,0,,,
Q3415943,761ffbc8-7223-4106-b6d2-86049c93558c,rabiz,Q37073,pop music,1,0,0,ring,,Armenia,EUROPEAN POP > BALKAN & EASTERN EUROPEAN POP,,,single,music of Armenia | pop music,9,,,
Q2612458,8fa73cb2-b708-4cbf-976d-7634fd426988,rigsar,Q37073,pop music,1,0,0,ring,,,POP AROUND THE WORLD > SOUTH ASIAN POP,,,single,music of Bhutan | pop music,7,,,
Q7361460,d0b35afb-e2b5-4f60-be60-599fdee863ac,rom kbach,Q37073,pop music,1,0,0,ring,,Cambodia,POP AROUND THE WORLD > SOUTHEAST ASIAN POP > MAINLAND SOUTHEAST ASIA,,,single,Cambodian pop,2,,,
Q1891685,fb8f5a04-9d9e-494d-9cb0-f4eeef841d31,Russian chanson,Q37073,pop music,1,0,0,ring,,Russia,POP AROUND THE WORLD > RUSSIA & CENTRAL ASIA,,,attach,music of Russia | popular music,16,,,
Q7385628,15d8d1e8-302d-4919-93a7-740099aef3c0,Ryūkōka,Q37073,pop music,1,0,0,ring,,,EAST ASIAN POP > JAPAN,,,attach,music of Japan,6,,,
Q7410295,530a1b0e-d457-4f44-ae75-c0f835e4d98a,samri,Q37073,pop music,1,0,0,ring,,Saudi Arabia,"POP AROUND THE WORLD > MIDDLE EAST & NORTH AFRICA > THE LEVANT, ISRAEL & THE GULF",,,attach,Bedouin music | Khaliji,4,,,
Q17088735,691028c1-71a5-4fe6-8917-c1875bc21e6a,santé engagé,Q37073,pop music,1,0,0,ring,,,AFRICAN POP > INDIAN OCEAN,,,attach,music of Seychelles,3,,,
Q2516031,651adf42-f54d-4d86-8109-1babc7a83830,sawt,Q37073,pop music,1,0,0,ring,,,"POP AROUND THE WORLD > MIDDLE EAST & NORTH AFRICA > THE LEVANT, ISRAEL & THE GULF",,,attach,Arabic music,5,,,
Q1781796,9e5dc752-6f6b-460a-9068-e9220394d7b8,sega,Q37073,pop music,1,0,0,ring,,France · Mauritius,AFRICAN POP > INDIAN OCEAN,,,attach,music of Seychelles,18,,,
Q16323732,941160b7-f469-4655-a3e2-0fa6891d715a,shaabi,Q37073,pop music,1,1,1,ring,,,POP AROUND THE WORLD > MIDDLE EAST & NORTH AFRICA > EGYPT,,,attach,Arabic music | music of North Africa,5,,,
Q25230739,0d3a94db-97f8-492a-8e8e-5861d9815f0f,mahraganat,Q16323732,shaabi,2,0,0,ring,,Egypt,,,,single,shaabi,6,,,
Q3328762,7e484407-7a78-48a9-bf2d-586bd2705739,staifi music,Q37073,pop music,1,0,0,ring,,,POP AROUND THE WORLD > MIDDLE EAST & NORTH AFRICA > THE MAGHREB,,,attach,Berber music,2,,,
Q109538468,76a4b474-d2db-45ad-b77b-bc4646b3efaa,sungura,Q37073,pop music,1,0,0,ring,,,"AFRICAN POP > SOUTHERN AFRICA > ZIMBABWE, ZAMBIA & MOZAMBIQUE",,,attach,music of Zimbabwe,0,,,
Q17153632,4a3bc03b-ac00-4ed0-b0b2-58ccfd5dd8b1,tallava,Q37073,pop music,1,0,0,ring,,Albania,EUROPEAN POP > BALKAN & EASTERN EUROPEAN POP,,,auto,Balkan pop-folk,9,,,
Q739138,4b7c8e31-462b-4e06-acfd-fa508ad26e0c,teen pop,Q37073,pop music,1,0,0,ring,,United States,CLASSIC POP,,,single,pop music,31,,,
Q133687529,837937c0-cf1d-403c-ac7f-6432bb2d21ad,toypop,Q37073,pop music,1,0,0,ring,,,ELECTRONIC POP,,,attach,popular music,0,,,
Q133862566,03db4625-33c4-4169-9fd6-2aedc43660ef,toytown pop,Q37073,pop music,1,0,0,ring,,,CLASSIC POP,,,single,pop music,1,,,
Q98528236,7a037a49-90c8-45b4-9a5c-6d5c9f43b299,tradi-moderne congolais,Q37073,pop music,1,0,0,ring,,Democratic Republic of the Congo,AFRICAN POP > CENTRAL AFRICA > CONGO & ANGOLA,,,attach,music of Central Africa,0,,,
Q125854050,059a4b6f-4195-4d34-b09f-31923c555368,tradi-moderne ivoirien,Q37073,pop music,1,0,0,ring,,,AFRICAN POP > WEST AFRICA > IVORY COAST,,,attach,music of Ivory Coast,0,,,
Q485915,7ac6f9bd-a7f3-4e50-97ae-d8028079f546,trot,Q37073,pop music,1,1,1,ring,,South Korea,EAST ASIAN POP > KOREA,,,attach,music of Korea,23,,,
Q108151076,69fa8b68-60d8-4c56-8fee-447173a21523,semi-trot,Q485915,trot,2,0,0,ring,,,,,,auto,K-pop | trot,0,,,
Q25093633,54f634c3-4a8b-46ba-9953-ed61108afa18,tsapiky,Q37073,pop music,1,0,0,ring,,Madagascar,AFRICAN POP > INDIAN OCEAN,,,attach,music of Madagascar,3,,,
Q108667604,345e9b20-5601-43c7-86c2-0229b6110e8b,Tsonga disco,Q37073,pop music,1,0,0,ring,,,AFRICAN POP > SOUTHERN AFRICA > SOUTH AFRICA & LESOTHO,,,attach,music of Southern Africa,0,,,
Q7855391,81f71a6c-bb20-41f8-8755-061a57c5d1be,Turkish pop,Q37073,pop music,1,0,0,ring,,Turkey,POP AROUND THE WORLD > MIDDLE EAST & NORTH AFRICA > TURKEY & IRAN,,,single,music of Turkey | pop music,5,,,
Q5398894,6efd9fb2-ef41-4c60-a2d6-f9d5cebf1d96,V-pop,Q37073,pop music,1,0,0,ring,,Vietnam,POP AROUND THE WORLD > SOUTHEAST ASIAN POP > VIETNAM,,,single,music of Vietnam | pop music,8,,,
Q61127902,8d673e97-73c4-4738-a398-9c1f72bb34cc,Vietnamese bolero,Q37073,pop music,1,0,0,ring,,Vietnam,POP AROUND THE WORLD > SOUTHEAST ASIAN POP > VIETNAM,,,attach,music of Vietnam,1,,,
Q7972788,fa2ed862-06f3-4aec-a214-91359b9c15a6,Wassoulou music,Q37073,pop music,1,0,0,ring,,Samorian state,"AFRICAN POP > WEST AFRICA > SENEGAL, MALI & CAPE VERDE",,,attach,music of West Africa,8,,,
Q1499262,92714b3a-a40a-4b75-9d7a-ed0fcd6e326d,yellow music,Q37073,pop music,1,0,0,ring,,,POP AROUND THE WORLD > SOUTHEAST ASIAN POP > VIETNAM,,,attach,music of Vietnam,7,,,
Q8059887,1dbdfc67-0e10-4073-81c0-f4a7793561b1,Yu-Mex,Q37073,pop music,1,0,0,ring,,,EUROPEAN POP > BALKAN & EASTERN EUROPEAN POP,,,attach,music of Yugoslavia,11,,,
Q199415,0fbb1075-eb40-408d-8825-0e5552d468f6,ziglibithy,Q37073,pop music,1,0,0,ring,,,AFRICAN POP > WEST AFRICA > IVORY COAST,,,attach,Kru music,3,,,
Q227036,ac46ed29-ceb7-43fc-9d6d-9f3aa6638068,zouglou,Q37073,pop music,1,0,0,ring,,Ivory Coast,AFRICAN POP > WEST AFRICA > IVORY COAST,,,attach,music of West Africa,6,,,
Q8341,a715278f-1580-409f-8078-4ffbc800e08b,jazz,,,0,37,57,dial,1917,United States,,,,root,popular music,177,10,circle,7
Q906647,a5a946eb-e068-42d5-bf17-cb73bfc6c192,Dixieland jazz,Q8341,jazz,1,0,0,ring,1910,United States,ORIGINS & SWING,,,single,jazz,39,,,
Q2798694,f7867ec2-4d4a-4241-9c39-21ac1860f0ec,marabi,Q8341,jazz,1,2,2,ring,1920,South Africa,JAZZ AROUND THE WORLD,,,single,South African jazz,10,,,
Q1736883,e889e516-07ac-4a51-a958-d51bbb5b3a8f,kwela,Q2798694,marabi,2,0,0,ring,,,,,,single,marabi,10,,,
Q1914924,319d6944-3674-46c4-b2df-c19e8ba51a09,mbaqanga,Q2798694,marabi,2,0,0,ring,,South Africa,,,,single,marabi,16,,,
Q3807537,750f89f0-3a9b-4c15-96fd-899cc4e421c8,orchestral jazz,Q8341,jazz,1,0,0,ring,1920,United States,ORIGINS & SWING,,,single,jazz,8,,,
Q203775,063d0461-1e12-4246-87bf-69c5ca611cc2,swing,Q8341,jazz,1,1,1,ring,1930,,ORIGINS & SWING,,,single,jazz,52,,,
Q447962,6162d71d-6307-4021-8c50-a9524444f645,swing revival,Q203775,swing,2,0,0,ring,1994,United States,,,,single,swing,11,,,
Q1530455,782dc157-d1a5-42b9-9174-d329c24a7ef3,vocal jazz,Q8341,jazz,1,1,1,ring,1930,United States,BLUES & SPIRITUAL JAZZ,,,single,jazz | vocal music,3,,,
Q2299060,5578942a-9ef8-4361-b473-daee384b301b,vocalese,Q1530455,vocal jazz,2,0,0,ring,,,,,,single,vocal jazz,9,,,
Q844245,f9f0bdd7-47aa-447a-80a9-578655bf721b,Gypsy jazz,Q8341,jazz,1,0,0,ring,1935,France,JAZZ AROUND THE WORLD,,,single,jazz,29,,,
Q837389,48095aaf-c31d-4bfc-9578-8755c71d44af,Latin jazz,Q8341,jazz,1,1,1,ring,1943,Latin America,JAZZ AROUND THE WORLD,,,auto,Latin music | jazz,23,,,
Q3163340,cdb11433-1ff1-4c88-be16-717567e1342f,Afro-Cuban jazz,Q837389,Latin jazz,2,0,0,ring,1948,Cuba · United States,,,,single,Afro-Cuban music | Latin jazz,10,,,
Q105513,ac30756b-55a7-4dc3-8908-8f94c93318d0,bebop,Q8341,jazz,1,2,3,ring,1945,United States,BEBOP & MODERN JAZZ,,,single,jazz,55,,,
Q181010,8c083468-2dce-4a31-ae77-433af3deafd3,hard bop,Q105513,bebop,2,1,1,ring,1955,United States,,,,single,bebop,31,,,
Q14546558,d0f5d50f-3a68-4c00-b59d-7f9f363a7af1,neo-bop jazz,Q181010,hard bop,3,0,0,ring,1985,United States,,,,single,hard bop,7,,,
Q1092837,94ce0ba0-9043-4b5b-87d6-3c1a8458f75d,post-bop,Q105513,bebop,2,0,0,ring,1963,United States,,,,single,bebop | jazz,21,,,
Q327547,5fc86669-d9ba-4716-8090-eff39081090e,cool jazz,Q8341,jazz,1,0,0,ring,1948,United States,BEBOP & MODERN JAZZ,,,single,jazz,36,,,
Q848399,ca06817d-8622-4120-b49d-96921c8bb767,easy listening,Q8341,jazz,1,3,5,ring,1948,United States,MOOD & SCREEN,,,attach,popular music,36,,,
Q916387,1b757a82-3b28-4522-81d9-82d3d10b00c0,exotica,Q848399,easy listening,2,1,1,ring,1948,United States,,,,single,easy listening,12,,,
Q134417733,57b55668-3af7-4d3b-a4a7-c1318b09420a,sitarsploitation,Q916387,exotica,3,0,0,ring,,,,,,auto,exotica | psychedelic music,0,,,
Q1141081,de2785b2-f282-4718-a422-37dc93964bdd,lounge music,Q848399,easy listening,2,1,1,ring,1950,United Kingdom,,,,single,easy listening,19,,,
Q80725067,4f09664e-7f63-4431-b2b8-4b0184cd88db,mallsoft,Q1141081,lounge music,3,0,0,ring,2012,,,,,auto,lounge music | vaporwave,6,,,
Q108297218,5d86d992-3444-4528-a385-a0fdb34ff093,cocktail nation,Q848399,easy listening,2,0,0,ring,,,,,,single,easy listening,0,,,
Q105527,2377ff19-83e7-4873-b425-dce6d1ad4ef4,jazz fusion,Q8341,jazz,1,0,0,ring,1950,Europe · United States,FUSION & FUNK,,,single,jazz,46,,,
Q539089,b73c3b2a-45ba-44e6-a863-0fe6073181c3,third stream,Q8341,jazz,1,0,0,ring,1957,,BEBOP & MODERN JAZZ,,,single,jazz,17,,,
Q1127530,ff60b411-27db-4bd3-a444-3afe92cbfa7e,modal jazz,Q8341,jazz,1,1,1,ring,1959,,BEBOP & MODERN JAZZ,,,single,jazz,25,,,
Q17988509,0a84c545-a3c8-458a-b834-9556334d7287,jazz mugham,Q1127530,modal jazz,2,0,0,ring,,,,,,single,modal jazz | music of Azerbaijan,2,,,
Q3591962,cc5916e9-4832-453e-88a8-ae0a52434395,Ethio-jazz,Q8341,jazz,1,0,0,ring,1968,Ethiopia,JAZZ AROUND THE WORLD,,,single,Ethiopic music | jazz,5,,,
Q38656,f3c43ae8-839a-4523-b295-cfa4eba6c911,jazz-funk,Q8341,jazz,1,1,1,ring,1972,United States,FUSION & FUNK,,,auto,funk | jazz,22,,,
Q5500244,fed27b98-6da1-4a15-b56a-6c1a92d4011a,free funk,Q38656,jazz-funk,2,0,0,ring,1970,,,,,auto,avant-garde jazz | jazz-funk,8,,,
Q846833,af1040cf-d8bc-432f-a250-52bd287f92ac,crossover jazz,Q8341,jazz,1,0,0,ring,1975,United States,FUSION & FUNK,,,single,jazz,5,,,
Q831354,a1f1dcc8-6078-4c12-90b7-47e3080e330c,smooth jazz,Q8341,jazz,1,0,0,ring,1983,United States,FUSION & FUNK,,,single,jazz,26,,,
Q221772,7dc2b20f-3953-4874-b9bf-41b8ba06d20c,acid jazz,Q8341,jazz,1,0,0,ring,1987,United Kingdom,FUSION & FUNK,,,attach,club/dance music,38,,,
Q1136331,848ecccf-e7fa-4439-a8ab-9dd3c31b4cf6,nu jazz,Q8341,jazz,1,0,0,ring,1995,Brazil · Mexico · United Kingdom · United States,FUSION & FUNK,,,auto,electronica | jazz,24,,,
Q6168369,6f33d775-b4e2-473c-a7db-e34c525cc52d,Afro-jazz,Q8341,jazz,1,0,0,ring,,,JAZZ AROUND THE WORLD,,,single,jazz | music of Africa,3,,,
Q26906566,e60a0c34-fb01-4434-a835-a9167f136fe9,Beat poetry,Q8341,jazz,1,0,0,ring,,,MOOD & SCREEN,,,attach,,0,,,
Q105756581,e7bb9a21-9556-4b85-bc78-5f69a3d0577d,big band music,Q8341,jazz,1,0,0,ring,,,ORIGINS & SWING,,,single,jazz,0,,,
Q1034231,6719a210-ca19-4932-b392-83e93283296d,cape jazz,Q8341,jazz,1,0,0,ring,,,JAZZ AROUND THE WORLD,,,single,South African jazz,7,,,
Q5928480,e2b06d21-13df-4a48-aa81-6ddd99344dc7,contemporary jazz,Q8341,jazz,1,0,0,ring,,,BEBOP & MODERN JAZZ,,,single,jazz,1,,,
Q124504713,49f0addb-4ed8-4f27-b40a-d98f067939f2,Creole jazz,Q8341,jazz,1,0,0,ring,,,ORIGINS & SWING,,,single,French Caribbean music | jazz,1,,,
Q113493826,cf64f76d-35a1-4d15-93a2-9ead67f67da7,crime jazz,Q8341,jazz,1,0,0,ring,,,MOOD & SCREEN,,,single,jazz,0,,,
Q31837446,fd7b5582-e69c-40ad-90b1-d31db33be612,dark jazz,Q8341,jazz,1,0,0,ring,,,MOOD & SCREEN,,,single,jazz,3,,,
Q6025624,ecca1642-82e6-4118-b0c4-c794ebda9995,Indo jazz,Q8341,jazz,1,0,0,ring,,,JAZZ AROUND THE WORLD,,,single,jazz | music of India,4,,,
Q65937893,c1a4860e-720f-4f4c-8a54-a8032aac08fa,instrumental jazz,Q8341,jazz,1,0,0,ring,,,BLUES & SPIRITUAL JAZZ,,,auto,instrumental music | jazz,0,,,
Q1684520,9702d99a-823f-47ba-b8c2-af0538c9640b,jazz blues,Q8341,jazz,1,0,0,ring,,,BLUES & SPIRITUAL JAZZ,,,auto,blues | jazz,9,,,
Q6168405,d690e28c-828d-4011-ad0e-b157a222597e,jazz poetry,Q8341,jazz,1,0,0,ring,,,MOOD & SCREEN,,,single,jazz,8,,,
Q591990,f0e90b41-4499-493f-b6e3-05d3c3ea1b20,jazz standard,Q8341,jazz,1,0,0,ring,,,ORIGINS & SWING,,,auto,jazz | traditional pop,25,,,
Q2178442,34983571-5e75-4a91-93c6-be77cdbdf239,paramaribop,Q8341,jazz,1,0,0,ring,,Suriname,JAZZ AROUND THE WORLD,,,single,jazz | music of South America,1,,,
Q7139128,95028731-1bcb-427f-bab4-19b223096152,parlour music,Q8341,jazz,1,1,5,ring,,,ORIGINS & SWING,,,attach,popular music,2,,,
Q185652,d017dd87-704b-4ad4-8b67-39fb401b8339,ragtime,Q7139128,parlour music,2,4,4,ring,1890,United States,,,,single,music of North America | parlour music | popular music,60,,,
Q181897,b5313d5a-f910-4fa8-a31c-0152897ed840,stride piano,Q185652,ragtime,3,0,0,ring,1920,,,,,auto,jazz | ragtime,20,,,
Q1026113,edd74ef3-a9a4-4a14-8bea-d063ab03af96,cakewalk,Q185652,ragtime,3,0,0,ring,,,,,,single,ragtime,20,,,
Q2909943,0b71848f-8dff-4658-8f2a-b21e4d9a05e2,novelty piano,Q185652,ragtime,3,0,0,ring,,,,,,single,ragtime,6,,,
Q3417531,6471bf77-ea5f-4446-ba17-2e1e9971383f,ragtime song,Q185652,ragtime,3,0,0,ring,,,,,,single,ragtime,1,,,
Q98528204,b37ceb94-0e7b-4d60-bcb1-662148b75a92,spiritual jazz,Q8341,jazz,1,0,0,ring,,,BLUES & SPIRITUAL JAZZ,,,single,jazz,5,,,
Q137799958,ff89f40f-4e72-4a3d-a7e3-4f95e8034a6e,sweet jazz,Q8341,jazz,1,0,0,ring,,,ORIGINS & SWING,,,single,jazz,2,,,
Q4020968,7af339eb-e666-4aa6-a6ca-8444ca573fe0,world fusion,Q8341,jazz,1,0,0,ring,,,FUSION & FUNK,,,single,jazz,1,,,
Q1640319,68c81274-5770-4e7b-a4bf-ab0d7d425d99,experimental music,,,0,11,39,dial,1960,Canada · United Kingdom · United States,,,,root,,36,11,hex,175
Q726239,89c7c9b3-215e-482f-bce3-3219ffd0a222,noise music,Q1640319,experimental music,1,4,7,ring,1910,Europe,NOISE & DRONE,,,single,experimental music,33,,,
Q181861,8e5474b7-f445-49a7-866d-0f8e34b0a519,noise rock,Q726239,noise music,2,2,2,ring,1977,Australia · Japan · United Kingdom · United States,,,,auto,noise music | rock music,40,,,
Q131535243,4a3546b4-ec9f-431f-8532-55434f1038ea,pigfuck,Q181861,noise rock,3,0,0,ring,,,,,,auto,noise rock | punk music,1,,,
Q120867282,72d66485-56c1-4b6a-8618-0aabad9bcd52,shitgaze,Q181861,noise rock,3,0,0,ring,,,,,,auto,noise rock | slacker rock,4,,,
Q1913888,ceadd212-a669-4981-b05c-7e8889df55ae,power noise,Q726239,noise music,2,0,0,ring,1981,Belgium · Germany · United Kingdom · United States,,,,auto,noise music | post-industrial music,9,,,
Q9149798,a8424840-ae95-45a2-a6d7-dace870cf93a,ambient noise wall,Q726239,noise music,2,0,0,ring,,,,,,auto,ambient music | wall noise,1,,,
Q16562829,5c61cf56-7dcd-4bd8-87e4-b5bb0c25255a,harsh noise,Q726239,noise music,2,1,1,ring,,,,,,single,noise music,5,,,
Q39046859,344dc18a-b982-49e7-918c-23c7d69fb6ba,harsh noise wall,Q16562829,harsh noise,3,0,0,ring,,,,,,single,harsh noise | wall noise,8,,,
Q650316,75c5866f-0212-4c02-9650-de475dda157e,drone music,Q1640319,experimental music,1,0,0,ring,1958,United Kingdom · United States,NOISE & DRONE,,,single,experimental music | minimal music,18,,,
Q592060,6a1ba2f9-1e5b-446f-9ffa-c0b0963aa08f,free improvisation,Q1640319,experimental music,1,1,1,ring,1966,,IMPROVISATION & PROCESS,,,single,experimental music,16,,,
Q2484587,1e661112-612a-487a-a3de-180816200eab,onkyokei,Q592060,free improvisation,2,0,0,ring,1998,Japan,,,,auto,free improvisation | music of Japan | reductionism,5,,,
Q742341,c8aa5344-6063-41b6-bf18-ac9867f50fa1,modern creative,Q1640319,experimental music,1,0,0,ring,1968,,IMPROVISATION & PROCESS,,,single,experimental music,6,,,
Q487965,060beed7-e597-4c42-8e25-5bf8bd5dd3cb,industrial music,Q1640319,experimental music,1,2,12,ring,1975,United Kingdom,NOISE & DRONE,,,single,experimental music,41,,,
Q2687544,18527512-634e-48bb-81b2-6bfcf1818b95,power electronics,Q487965,industrial music,2,1,1,ring,1980,United Kingdom,,,,auto,industrial music | noise music,15,,,
Q3487358,1ff6cfb5-ff2b-415f-86b8-22951db5f72a,death industrial,Q2687544,power electronics,3,0,0,ring,,,,,,single,industrial music | power electronics,3,,,
Q936942,53ceafec-ced4-4bec-ac57-d00cbf3a0c29,post-industrial music,Q487965,industrial music,2,4,9,ring,1988,United Kingdom,,,,single,industrial music,11,,,
Q968730,ffbc9907-c9be-4ace-876b-b7fd5b9d51f9,industrial rock,Q936942,post-industrial music,3,1,1,ring,1976,United Kingdom,,,,auto,post-industrial music | rock music,31,,,
Q138830160,649ab447-fc25-4fb8-98ba-867dc97cac0f,machine rock,Q968730,industrial rock,4,0,0,ring,,,,,,single,industrial rock,0,,,
Q1078010,482ff4ed-fc37-49fb-9858-92f955a19e6c,martial industrial,Q936942,post-industrial music,3,0,0,ring,1980,,,,,single,post-industrial music,17,,,
Q1403744,6e2e809f-8c54-4e0f-aca0-0642771ab3cf,electro-industrial,Q936942,post-industrial music,3,1,2,ring,1985,Belgium · Canada · France · Germany,,,,auto,electronic music | post-industrial music,18,,,
Q4155078,24db3574-7c54-4d9b-b238-8d17eb7e8d63,dark electro,Q1403744,electro-industrial,4,1,1,ring,1989,,,,,auto,electro-industrial | electronic body music,6,,,
Q1091450,c844c144-90a8-4288-981e-e38275592688,aggrotech,Q4155078,dark electro,5,0,0,ring,1993,,,,,single,dark electro,13,,,
Q208494,d4df54b5-67b4-4fb7-8f73-79e71717a501,industrial metal,Q936942,post-industrial music,3,2,2,ring,1988,Europe · Germany · United Kingdom · United States,,,,auto,metal music | post-industrial music,54,,,
Q213572,28f8cf28-d1d6-4df9-8bee-ab0c6a9f0721,Neue Deutsche Härte,Q208494,industrial metal,4,0,0,ring,1990,Germany,,,,auto,alternative metal | industrial metal | music of Germany,38,,,
Q3008122,d55fda19-1d73-4d55-9449-17ad0c18489f,cyber metal,Q208494,industrial metal,4,0,0,ring,1995,Norway,,,,single,industrial metal,5,,,
Q108297220,f1fbd80e-1a9e-495d-ba39-baa3603542fd,conducted improvisation,Q1640319,experimental music,1,0,0,ring,,,IMPROVISATION & PROCESS,,,single,experimental music,1,,,
Q112593459,3849ad8b-01d4-4a14-b427-7c72f75dcc88,data sonification music,Q1640319,experimental music,1,0,0,ring,,,IMPROVISATION & PROCESS,,,single,experimental music,0,,,
Q7306376,1a26306a-b3f1-4185-9f7d-2c4070496c2b,reductionism,Q1640319,experimental music,1,1,1,ring,,,IMPROVISATION & PROCESS,,,single,experimental music,1,,,
Q310871,449e6224-5a56-4146-9463-3feda95a5f15,lowercase,Q7306376,reductionism,2,0,0,ring,1997,United States,,,,single,minimal music | reductionism,11,,,
Q1744327,1ec74b4b-4f9f-4aa4-9a46-b840382f3a59,sound art,Q1640319,experimental music,1,0,0,ring,,,NOISE & DRONE,,,single,experimental music,25,,,
Q1808721,71104599-7161-41ff-a7d9-43fc193c35e6,sound poetry,Q1640319,experimental music,1,0,0,ring,,,IMPROVISATION & PROCESS,,,attach,,15,,,
Q5969884,0be99ba1-2377-4e5a-a1ed-ca0f3c9c84fa,tape music,Q1640319,experimental music,1,1,7,ring,,,NOISE & DRONE,,,single,experimental music,3,,,
Q1744304,dd5ad210-043c-4af3-86bd-91bedd9ca827,sound collage,Q5969884,tape music,2,3,6,ring,,,,,,single,tape music,7,,,
Q108297235,52a8ce12-2dcf-4317-b8c8-c9d66895f630,epic collage,Q1744304,sound collage,3,0,0,ring,2008,,,,,auto,electronic music | sound collage,0,,,
Q7205507,8302fd70-150f-4f74-b11c-10a7ff7586b9,plunderphonics,Q1744304,sound collage,3,3,3,ring,,,,,,single,sound collage,10,,,
Q115725860,8890b345-78cb-4464-9e67-f64f4c118712,MAD Movie music,Q7205507,plunderphonics,4,0,0,ring,,,,,,single,plunderphonics,0,,,
Q7410145,1384a044-7eff-4fb3-b948-a74703cf4010,sampledelia,Q7205507,plunderphonics,4,0,0,ring,,,,,,attach,popular music,5,,,
Q115725821,10422532-2aea-4c9e-ad1c-536f372cbc0f,YouTube poop music video,Q7205507,plunderphonics,4,0,0,ring,,,,,,single,plunderphonics,1,,,
Q137442003,3886bfdd-a9ef-4790-915e-d3ce4aad3787,spamwave,Q1744304,sound collage,3,0,0,ring,,,,,,single,sound collage,0,,,
Q45981,31be54b2-4d0c-42df-aa44-c496c7b4c3c3,rhythm and blues,,,0,12,54,dial,1938,,,,,root,popular music,85,12,pent,343
Q180268,08289b42-7e41-4987-9263-c28bb4c59da0,gospel music,Q45981,rhythm and blues,1,7,8,ring,1600,United States,GOSPEL & VOCAL HARMONY,,,attach,Christian music,58,,,
Q2022163,d8a2d193-431d-418c-9ec5-69be9fa60f79,Southern gospel,Q180268,gospel music,2,0,0,ring,1890,United States,,,,single,gospel music,6,,,
Q1379958,2b4f0036-79a0-4ce0-a38c-4c0c8e61c579,contemporary Christian music,Q180268,gospel music,2,1,1,ring,1968,Poland · United States,,,,attach,Christian music | popular music,19,,,
Q6188299,516b4e72-4fdd-46c7-84ec-0d235143a846,Jesus music,Q1379958,contemporary Christian music,3,0,0,ring,1968,United States,,,,single,contemporary Christian music,1,,,
Q1381447,7768fdf0-63fa-4bce-ab1f-5b7471ccd971,gospel hymn,Q180268,gospel music,2,0,0,ring,,,,,,single,Protestant hymn | gospel music | music of North America,2,,,
Q123909197,08cb4fdf-73fa-411d-b5f6-15f7e0c8328e,jubilee,Q180268,gospel music,2,0,0,ring,,,,,,auto,barbershop music | gospel music,0,,,
Q7397320,63431b5d-a30a-4092-8566-0cb1e7126b96,Sacred Steel,Q180268,gospel music,2,0,0,ring,,,,,,single,black gospel music,1,,,
Q880270,90a57b35-f01e-4935-b54e-a40fe8fd3bf3,traditional black gospel,Q180268,gospel music,2,0,0,ring,,,,,,auto,American folk music | black gospel music | traditional gospel music,1,,,
Q5967604,6aeacd9a-3964-4ca4-9e3c-23ec8bd8848d,urban contemporary gospel,Q180268,gospel music,2,0,0,ring,,,,,,auto,contemporary Christian music | gospel music | urban contemporary,5,,,
Q546359,1696f12e-9f01-4309-be9d-116e31ac65b7,doo-wop,Q45981,rhythm and blues,1,0,0,ring,1930,United States,CLASSIC R&B,,,single,rhythm and blues,38,,,
